Sample,X(ms) [05.01.2024 12:56:53 846 UTC],"firstHeater[%Q0.5]","secondHeater[%Q0.6]","thirdHeater[%Q0.7]"
779,1704459415314.270136,1,1,1
780,1704459415324.088016,1,1,1
781,1704459415334.089642,1,1,1
782,1704459415344.088171,1,1,1
783,1704459415354.089927,1,1,1
784,1704459415364.088006,1,1,1
785,1704459415374.090272,1,1,1
786,1704459415384.090706,1,1,1
787,1704459415394.088864,1,1,1
788,1704459415404.090009,1,1,1
789,1704459415414.088729,1,1,1
790,1704459415424.093921,1,1,1
791,1704459415434.133127,1,1,1
792,1704459415444.180949,1,1,1
793,1704459415454.242988,1,1,1
794,1704459415464.100553,1,1,1
795,1704459415474.150860,1,1,1
796,1704459415484.205645,1,1,1
797,1704459415494.255280,1,1,1
798,1704459415504.090554,1,1,1
799,1704459415514.090596,1,1,1
800,1704459415524.091140,1,1,1
801,1704459415534.090721,1,1,1
802,1704459415544.197023,1,1,1
803,1704459415554.263961,1,1,1
804,1704459415564.106398,1,1,1
805,1704459415574.161654,1,1,1
806,1704459415584.212081,1,1,1
807,1704459415594.263790,1,1,1
808,1704459415604.092752,1,1,1
809,1704459415614.092604,1,1,1
810,1704459415624.092746,1,1,1
811,1704459415634.098550,1,1,1
812,1704459415644.092561,1,1,1
813,1704459415654.092744,1,1,1
814,1704459415664.093638,1,1,1
815,1704459415674.093460,1,1,1
816,1704459415684.093612,1,1,1
817,1704459415694.093575,1,1,1
818,1704459415704.093497,1,1,1
819,1704459415714.116953,1,1,1
820,1704459415724.166068,1,1,1
821,1704459415734.219050,1,1,1
822,1704459415744.278544,1,1,1
823,1704459415754.132001,1,1,1
824,1704459415764.185584,1,1,1
825,1704459415774.236772,1,1,1
826,1704459415784.290866,1,1,1
827,1704459415794.095452,1,1,1
828,1704459415804.095384,1,1,1
829,1704459415814.095898,1,1,1
830,1704459415824.098174,1,1,1
831,1704459415834.097646,1,1,1
832,1704459415844.096526,1,1,1
833,1704459415854.100285,0,0,0
834,1704459415864.119734,0,0,0
835,1704459415874.174610,0,0,0
836,1704459415884.234765,0,0,0
837,1704459415894.285542,0,0,0
838,1704459415904.146123,0,0,0
839,1704459415914.203363,0,0,0
840,1704459415924.258399,0,0,0
841,1704459415934.099753,0,0,0
842,1704459415944.100858,0,0,0
843,1704459415954.099397,0,0,0
844,1704459415964.098849,0,0,0
845,1704459415974.098721,0,0,0
846,1704459415984.099375,0,0,0
847,1704459415994.098295,0,0,0
848,1704459416004.099309,0,0,0
849,1704459416014.099522,0,0,0
850,1704459416024.099434,0,0,0
851,1704459416034.099286,0,0,0
852,1704459416044.127141,0,0,0
853,1704459416054.178199,1,1,1
854,1704459416064.225931,1,1,1
855,1704459416074.281658,1,1,1
856,1704459416084.143872,1,1,1
857,1704459416094.195942,1,1,1
858,1704459416104.254674,1,1,1
859,1704459416114.303188,1,1,1
860,1704459416124.101582,1,1,1
861,1704459416134.101274,1,1,1
862,1704459416144.102418,1,1,1
863,1704459416154.103813,1,1,1
864,1704459416164.103215,1,1,1
865,1704459416174.102936,1,1,1
866,1704459416184.131823,1,1,1
867,1704459416194.131074,1,1,1
868,1704459416204.252574,1,1,1
869,1704459416214.164411,1,1,1
870,1704459416224.255264,1,1,1
871,1704459416234.105475,1,1,1
872,1704459416244.106430,1,1,1
873,1704459416254.121781,1,1,1
874,1704459416264.103098,1,1,1
875,1704459416274.103291,1,1,1
876,1704459416284.103063,1,1,1
877,1704459416294.104438,1,1,1
878,1704459416304.155877,1,1,1
879,1704459416314.215040,1,1,1
880,1704459416324.266098,1,1,1
881,1704459416334.124275,1,1,1
882,1704459416344.180633,1,1,1
883,1704459416354.232663,1,1,1
884,1704459416364.286526,1,1,1
885,1704459416374.106380,1,1,1
886,1704459416384.104880,1,1,1
887,1704459416394.106315,1,1,1
888,1704459416404.104915,1,1,1
889,1704459416414.104947,1,1,1
890,1704459416424.105881,1,1,1
891,1704459416434.105974,1,1,1
892,1704459416444.105846,1,1,1
893,1704459416454.105798,1,1,1
894,1704459416464.105931,1,1,1
895,1704459416474.107556,1,1,1
896,1704459416484.131364,1,1,1
897,1704459416494.180779,1,1,1
898,1704459416504.239882,1,1,1
899,1704459416514.289497,1,1,1
900,1704459416524.148816,1,1,1
901,1704459416534.202950,1,1,1
902,1704459416544.255741,1,1,1
903,1704459416554.110190,1,1,1
904,1704459416564.110403,1,1,1
905,1704459416574.107881,1,1,1
906,1704459416584.109396,1,1,1
907,1704459416594.109018,1,1,1
908,1704459416604.108870,1,1,1
909,1704459416614.108872,1,1,1
910,1704459416624.197110,1,1,1
911,1704459416634.247958,1,1,1
912,1704459416644.297694,1,1,1
913,1704459416654.160028,1,1,1
914,1704459416664.210365,1,1,1
915,1704459416674.266562,1,1,1
916,1704459416684.114620,1,1,1
917,1704459416694.110765,1,1,1
918,1704459416704.111589,1,1,1
919,1704459416714.111100,1,1,1
920,1704459416724.110782,1,1,1
921,1704459416734.112538,1,1,1
922,1704459416744.112209,1,1,1
923,1704459416754.113224,1,1,1
924,1704459416764.112375,1,1,1
925,1704459416774.112938,1,1,1
926,1704459416784.131084,1,1,1
927,1704459416794.176432,1,1,1
928,1704459416804.224324,1,1,1
929,1704459416814.281273,1,1,1
930,1704459416824.183342,1,1,1
931,1704459416834.194575,1,1,1
932,1704459416844.265000,1,1,1
933,1704459416854.113408,0,0,0
934,1704459416864.113280,0,0,0
935,1704459416874.115947,0,0,0
936,1704459416884.113786,0,0,0
937,1704459416894.113688,0,0,0
938,1704459416904.115784,0,0,0
939,1704459416914.113532,0,0,0
940,1704459416924.114917,0,0,0
941,1704459416934.115851,0,0,0
942,1704459416944.114642,0,0,0
943,1704459416954.118952,0,0,0
944,1704459416964.130857,0,0,0
945,1704459416974.186694,0,0,0
946,1704459416984.147252,0,0,0
947,1704459416994.294401,0,0,0
948,1704459417004.166383,0,0,0
949,1704459417014.117894,0,0,0
950,1704459417024.116013,0,0,0
951,1704459417034.115455,0,0,0
952,1704459417044.115617,0,0,0
953,1704459417054.116591,1,1,1
954,1704459417064.116484,1,1,1
955,1704459417074.116296,1,1,1
956,1704459417084.162465,1,1,1
957,1704459417094.221137,1,1,1
958,1704459417104.268148,1,1,1
959,1704459417114.123348,1,1,1
960,1704459417124.177332,1,1,1
961,1704459417134.250321,1,1,1
962,1704459417144.274790,1,1,1
963,1704459417154.118769,1,1,1
964,1704459417164.118341,1,1,1
965,1704459417174.118794,1,1,1
966,1704459417184.118406,1,1,1
967,1704459417194.118208,1,1,1
968,1704459417204.118360,1,1,1
969,1704459417214.119425,1,1,1
970,1704459417224.119267,1,1,1
971,1704459417234.119329,1,1,1
972,1704459417244.120474,1,1,1
973,1704459417254.119434,1,1,1
974,1704459417264.126079,1,1,1
975,1704459417274.218986,1,1,1
976,1704459417284.227665,1,1,1
977,1704459417294.280366,1,1,1
978,1704459417304.303371,1,1,1
979,1704459417314.120531,1,1,1
980,1704459417324.121465,1,1,1
981,1704459417334.241162,1,1,1
982,1704459417344.121319,1,1,1
983,1704459417354.121452,1,1,1
984,1704459417364.122446,1,1,1
985,1704459417374.121918,1,1,1
986,1704459417384.161214,1,1,1
987,1704459417394.213664,1,1,1
988,1704459417404.267718,1,1,1
989,1704459417414.130914,1,1,1
990,1704459417424.180549,1,1,1
991,1704459417434.235976,1,1,1
992,1704459417444.283047,1,1,1
993,1704459417454.123459,1,1,1
994,1704459417464.122941,1,1,1
995,1704459417474.123164,1,1,1
996,1704459417484.123016,1,1,1
997,1704459417494.123118,1,1,1
998,1704459417504.124012,1,1,1
999,1704459417514.123965,1,1,1
1000,1704459417524.123967,1,1,1
1001,1704459417534.123969,1,1,1
1002,1704459417544.144520,1,1,1
1003,1704459417554.196941,1,1,1
1004,1704459417564.250053,1,1,1
1005,1704459417574.302023,1,1,1
1006,1704459417584.157194,1,1,1
1007,1704459417594.207220,1,1,1
1008,1704459417604.264269,1,1,1
1009,1704459417614.309717,1,1,1
1010,1704459417624.127888,1,1,1
1011,1704459417634.126037,1,1,1
1012,1704459417644.125929,1,1,1
1013,1704459417654.125902,1,1,1
1014,1704459417664.193621,1,1,1
1015,1704459417674.240541,1,1,1
1016,1704459417684.130287,1,1,1
1017,1704459417694.143083,1,1,1
1018,1704459417704.128498,1,1,1
1019,1704459417714.128401,1,1,1
1020,1704459417724.129174,1,1,1
1021,1704459417734.128315,1,1,1
1022,1704459417744.129279,1,1,1
1023,1704459417754.188122,1,1,1
1024,1704459417764.222790,1,1,1
1025,1704459417774.283085,1,1,1
1026,1704459417784.141291,1,1,1
1027,1704459417794.196648,1,1,1
1028,1704459417804.256593,1,1,1
1029,1704459417814.315776,1,1,1
1030,1704459417824.128878,1,1,1
1031,1704459417834.136084,1,1,1
1032,1704459417844.130085,1,1,1
1033,1704459417854.129686,0,0,0
1034,1704459417864.129749,0,0,0
1035,1704459417874.129751,0,0,0
1036,1704459417884.131136,0,0,0
1037,1704459417894.129716,0,0,0
1038,1704459417904.132233,0,0,0
1039,1704459417914.131644,0,0,0
1040,1704459417924.132699,0,0,0
1041,1704459417934.172866,0,0,0
1042,1704459417944.229645,0,0,0
1043,1704459417954.282547,0,0,0
1044,1704459417964.144210,0,0,0
1045,1704459417974.213693,0,0,0
1046,1704459417984.270431,0,0,0
1047,1704459417994.133036,0,0,0
1048,1704459418004.142867,0,0,0
1049,1704459418014.133532,0,0,0
1050,1704459418024.135488,0,0,0
1051,1704459418034.133637,0,0,0
1052,1704459418044.133559,0,0,0
1053,1704459418054.132549,0,0,0
1054,1704459418064.134034,1,1,1
1055,1704459418074.133566,1,1,1
1056,1704459418084.133648,1,1,1
1057,1704459418094.144962,1,1,1
1058,1704459418104.197223,1,1,1
1059,1704459418114.249974,1,1,1
1060,1704459418124.303266,1,1,1
1061,1704459418134.159679,1,1,1
1062,1704459418144.236726,1,1,1
1063,1704459418154.266134,1,1,1
1064,1704459418164.326930,1,1,1
1065,1704459418174.137207,1,1,1
1066,1704459418184.135566,1,1,1
1067,1704459418194.135729,1,1,1
1068,1704459418204.135460,1,1,1
1069,1704459418214.135703,1,1,1
1070,1704459418224.136597,1,1,1
1071,1704459418234.135438,1,1,1
1072,1704459418244.136412,1,1,1
1073,1704459418254.136384,1,1,1
1074,1704459418264.136597,1,1,1
1075,1704459418274.138092,1,1,1
1076,1704459418284.162881,1,1,1
1077,1704459418294.219650,1,1,1
1078,1704459418304.276870,1,1,1
1079,1704459418314.324792,1,1,1
1080,1704459418324.186425,1,1,1
1081,1704459418334.244556,1,1,1
1082,1704459418344.288751,1,1,1
1083,1704459418354.139323,1,1,1
1084,1704459418364.139216,1,1,1
1085,1704459418374.138386,1,1,1
1086,1704459418384.261069,1,1,1
1087,1704459418394.146667,1,1,1
1088,1704459418404.178950,1,1,1
1089,1704459418414.233685,1,1,1
1090,1704459418424.290313,1,1,1
1091,1704459418434.342804,1,1,1
1092,1704459418444.140808,1,1,1
1093,1704459418454.140359,1,1,1
1094,1704459418464.140311,1,1,1
1095,1704459418474.140424,1,1,1
1096,1704459418484.140236,1,1,1
1097,1704459418494.317741,1,1,1
1098,1704459418504.143437,1,1,1
1099,1704459418514.141756,1,1,1
1100,1704459418524.141678,1,1,1
1101,1704459418534.141871,1,1,1
1102,1704459418544.151612,1,1,1
1103,1704459418554.210885,1,1,1
1104,1704459418564.252836,1,1,1
1105,1704459418574.304185,1,1,1
1106,1704459418584.168793,1,1,1
1107,1704459418594.256070,1,1,1
1108,1704459418604.309081,1,1,1
1109,1704459418614.148272,1,1,1
1110,1704459418624.143225,1,1,1
1111,1704459418634.145361,1,1,1
1112,1704459418644.144312,1,1,1
1113,1704459418654.143142,1,1,1
1114,1704459418664.144677,1,1,1
1115,1704459418674.143137,1,1,1
1116,1704459418684.144181,1,1,1
1117,1704459418694.144304,1,1,1
1118,1704459418704.144376,1,1,1
1119,1704459418714.206705,1,1,1
1120,1704459418724.170440,1,1,1
1121,1704459418734.145495,1,1,1
1122,1704459418744.146209,1,1,1
1123,1704459418754.153275,1,1,1
1124,1704459418764.146915,1,1,1
1125,1704459418774.147469,1,1,1
1126,1704459418784.145988,1,1,1
1127,1704459418794.171138,1,1,1
1128,1704459418804.220553,1,1,1
1129,1704459418814.175731,1,1,1
1130,1704459418824.146649,1,1,1
1131,1704459418834.198990,1,1,1
1132,1704459418844.256500,1,1,1
1133,1704459418854.415230,1,1,1
1134,1704459418864.161035,0,0,0
1135,1704459418874.145909,0,0,0
1136,1704459418884.148557,0,0,0
1137,1704459418894.154470,0,0,0
1138,1704459418904.147029,0,0,0
1139,1704459418914.148053,0,0,0
1140,1704459418924.146863,0,0,0
1141,1704459418934.147827,0,0,0
1142,1704459418944.252456,0,0,0
1143,1704459418954.149806,0,0,0
1144,1704459418964.269863,0,0,0
1145,1704459418974.277029,0,0,0
1146,1704459418984.299945,0,0,0
1147,1704459418994.162469,0,0,0
1148,1704459419004.223736,0,0,0
1149,1704459419014.269605,0,0,0
1150,1704459419024.330201,0,0,0
1151,1704459419034.149905,0,0,0
1152,1704459419044.149657,0,0,0
1153,1704459419054.150972,0,0,0
1154,1704459419064.149652,1,1,1
1155,1704459419074.149654,1,1,1
1156,1704459419084.393304,1,1,1
1157,1704459419094.187169,1,1,1
1158,1704459419104.316184,1,1,1
1159,1704459419114.183938,1,1,1
1160,1704459419124.243943,1,1,1
1161,1704459419134.301042,1,1,1
1162,1704459419144.162675,1,1,1
1163,1704459419154.151627,1,1,1
1164,1704459419164.152180,1,1,1
1165,1704459419174.151822,1,1,1
1166,1704459419184.152666,1,1,1
1167,1704459419194.154351,1,1,1
1168,1704459419204.151539,1,1,1
1169,1704459419214.152683,1,1,1
1170,1704459419224.153868,1,1,1
1171,1704459419234.152738,1,1,1
1172,1704459419244.178579,1,1,1
1173,1704459419254.225098,1,1,1
1174,1704459419264.292217,1,1,1
1175,1704459419274.340610,1,1,1
1176,1704459419284.200039,1,1,1
1177,1704459419294.257038,1,1,1
1178,1704459419304.322233,1,1,1
1179,1704459419314.154490,1,1,1
1180,1704459419324.154483,1,1,1
1181,1704459419334.154705,1,1,1
1182,1704459419344.154547,1,1,1
1183,1704459419354.154670,1,1,1
1184,1704459419364.155364,1,1,1
1185,1704459419374.154444,1,1,1
1186,1704459419384.155409,1,1,1
1187,1704459419394.414637,1,1,1
1188,1704459419404.155433,1,1,1
1189,1704459419414.155476,1,1,1
1190,1704459419424.178632,1,1,1
1191,1704459419434.217848,1,1,1
1192,1704459419444.291158,1,1,1
1193,1704459419454.350191,1,1,1
1194,1704459419464.194331,1,1,1
1195,1704459419474.252733,1,1,1
1196,1704459419484.302138,1,1,1
1197,1704459419494.362213,1,1,1
1198,1704459419504.158824,1,1,1
1199,1704459419514.157804,1,1,1
1200,1704459419524.158548,1,1,1
1201,1704459419534.158470,1,1,1
1202,1704459419544.158853,1,1,1
1203,1704459419554.158294,1,1,1
1204,1704459419564.159930,1,1,1
1205,1704459419574.158399,1,1,1
1206,1704459419584.158813,1,1,1
1207,1704459419594.181658,1,1,1
1208,1704459419604.234960,1,1,1
1209,1704459419614.302339,1,1,1
1210,1704459419624.168090,1,1,1
1211,1704459419634.226672,1,1,1
1212,1704459419644.285164,1,1,1
1213,1704459419654.335120,1,1,1
1214,1704459419664.159323,1,1,1
1215,1704459419674.160157,1,1,1
1216,1704459419684.160189,1,1,1
1217,1704459419694.160402,1,1,1
1218,1704459419704.161446,1,1,1
1219,1704459419714.160316,1,1,1
1220,1704459419724.161902,1,1,1
1221,1704459419734.163948,1,1,1
1222,1704459419744.204156,1,1,1
1223,1704459419754.252369,1,1,1
1224,1704459419764.301904,1,1,1
1225,1704459419774.162926,1,1,1
1226,1704459419784.221127,1,1,1
1227,1704459419794.270502,1,1,1
1228,1704459419804.337180,1,1,1
1229,1704459419814.162494,1,1,1
1230,1704459419824.162266,1,1,1
1231,1704459419834.162589,1,1,1
1232,1704459419844.163664,1,1,1
1233,1704459419854.163295,1,1,1
1234,1704459419864.163157,0,0,0
1235,1704459419874.163360,0,0,0
1236,1704459419884.188249,0,0,0
1237,1704459419894.245098,0,0,0
1238,1704459419904.306736,0,0,0
1239,1704459419914.173298,0,0,0
1240,1704459419924.240787,0,0,0
1241,1704459419934.407012,0,0,0
1242,1704459419944.352572,0,0,0
1243,1704459419954.166054,0,0,0
1244,1704459419964.165105,0,0,0
1245,1704459419974.167321,0,0,0
1246,1704459419984.168666,0,0,0
1247,1704459419994.164892,0,0,0
1248,1704459420004.165936,0,0,0
1249,1704459420014.166048,0,0,0
1250,1704459420024.165941,0,0,0
1251,1704459420034.192573,0,0,0
1252,1704459420044.278146,0,0,0
1253,1704459420054.302424,0,0,0
1254,1704459420064.352109,1,1,1
1255,1704459420074.211708,1,1,1
1256,1704459420084.273066,1,1,1
1257,1704459420094.322391,1,1,1
1258,1704459420104.167883,1,1,1
1259,1704459420114.166794,1,1,1
1260,1704459420124.179520,1,1,1
1261,1704459420134.168652,1,1,1
1262,1704459420144.168574,1,1,1
1263,1704459420154.171582,1,1,1
1264,1704459420164.169290,1,1,1
1265,1704459420174.169894,1,1,1
1266,1704459420184.169395,1,1,1
1267,1704459420194.168927,1,1,1
1268,1704459420204.169430,1,1,1
1269,1704459420214.216741,1,1,1
1270,1704459420224.270314,1,1,1
1271,1704459420234.325270,1,1,1
1272,1704459420244.185500,1,1,1
1273,1704459420254.233252,1,1,1
1274,1704459420264.288969,1,1,1
1275,1704459420274.338945,1,1,1
1276,1704459420284.169800,1,1,1
1277,1704459420294.170684,1,1,1
1278,1704459420304.171087,1,1,1
1279,1704459420314.171801,1,1,1
1280,1704459420324.209183,1,1,1
1281,1704459420334.170663,1,1,1
1282,1704459420344.173180,1,1,1
1283,1704459420354.270636,1,1,1
1284,1704459420364.279685,1,1,1
1285,1704459420374.342104,1,1,1
1286,1704459420384.218535,1,1,1
1287,1704459420394.265145,1,1,1
1288,1704459420404.346209,1,1,1
1289,1704459420414.172426,1,1,1
1290,1704459420424.174933,1,1,1
1291,1704459420434.175977,1,1,1
1292,1704459420444.174857,1,1,1
1293,1704459420454.172535,1,1,1
1294,1704459420464.368025,1,1,1
1295,1704459420474.218056,1,1,1
1296,1704459420484.276648,1,1,1
1297,1704459420494.345850,1,1,1
1298,1704459420504.174591,1,1,1
1299,1704459420514.173501,1,1,1
1300,1704459420524.176139,1,1,1
1301,1704459420534.174528,1,1,1
1302,1704459420544.174410,1,1,1
1303,1704459420554.174543,1,1,1
1304,1704459420564.174515,1,1,1
1305,1704459420574.180298,1,1,1
1306,1704459420584.174440,1,1,1
1307,1704459420594.175494,1,1,1
1308,1704459420604.175637,1,1,1
1309,1704459420614.180278,1,1,1
1310,1704459420624.233079,1,1,1
1311,1704459420634.236448,1,1,1
1312,1704459420644.343782,1,1,1
1313,1704459420654.209693,1,1,1
1314,1704459420664.354807,1,1,1
1315,1704459420674.324894,1,1,1
1316,1704459420684.379759,1,1,1
1317,1704459420694.181449,1,1,1
1318,1704459420704.177674,1,1,1
1319,1704459420714.177426,1,1,1
1320,1704459420724.179563,1,1,1
1321,1704459420734.177351,1,1,1
1322,1704459420744.178225,1,1,1
1323,1704459420754.186353,1,1,1
1324,1704459420764.181847,1,1,1
1325,1704459420774.224790,1,1,1
1326,1704459420784.281659,1,1,1
1327,1704459420794.344799,1,1,1
1328,1704459420804.210640,1,1,1
1329,1704459420814.262520,1,1,1
1330,1704459420824.315732,1,1,1
1331,1704459420834.197342,1,1,1
1332,1704459420844.180503,1,1,1
1333,1704459420854.179213,1,1,1
1334,1704459420864.199554,0,0,0
1335,1704459420874.180210,0,0,0
1336,1704459420884.180362,0,0,0
1337,1704459420894.181827,0,0,0
1338,1704459420904.180237,0,0,0
1339,1704459420914.198764,0,0,0
1340,1704459420924.247147,0,0,0
1341,1704459420934.298806,0,0,0
1342,1704459420944.353692,0,0,0
1343,1704459420954.209343,0,0,0
1344,1704459420964.267685,0,0,0
1345,1704459420974.328121,0,0,0
1346,1704459420984.373839,0,0,0
1347,1704459420994.181130,0,0,0
1348,1704459421004.182876,0,0,0
1349,1704459421014.182177,0,0,0
1350,1704459421024.183321,0,0,0
1351,1704459421034.181981,0,0,0
1352,1704459421044.183025,0,0,0
1353,1704459421054.183509,0,0,0
1354,1704459421064.183421,1,1,1
1355,1704459421074.183473,1,1,1
1356,1704459421084.213332,1,1,1
1357,1704459421094.263578,1,1,1
1358,1704459421104.321540,1,1,1
1359,1704459421114.371195,1,1,1
1360,1704459421124.227177,1,1,1
1361,1704459421134.282273,1,1,1
1362,1704459421144.362516,1,1,1
1363,1704459421154.383137,1,1,1
1364,1704459421164.185438,1,1,1
1365,1704459421174.184910,1,1,1
1366,1704459421184.184942,1,1,1
1367,1704459421194.186468,1,1,1
1368,1704459421204.184987,1,1,1
1369,1704459421214.295807,1,1,1
1370,1704459421224.383925,1,1,1
1371,1704459421234.216203,1,1,1
1372,1704459421244.276579,1,1,1
1373,1704459421254.332456,1,1,1
1374,1704459421264.379146,1,1,1
1375,1704459421274.186958,1,1,1
1376,1704459421284.187421,1,1,1
1377,1704459421294.187634,1,1,1
1378,1704459421304.188007,1,1,1
1379,1704459421314.186887,1,1,1
1380,1704459421324.187020,1,1,1
1381,1704459421334.187032,1,1,1
1382,1704459421344.190731,1,1,1
1383,1704459421354.191074,1,1,1
1384,1704459421364.352790,1,1,1
1385,1704459421374.192041,1,1,1
1386,1704459421384.190771,1,1,1
1387,1704459421394.205070,1,1,1
1388,1704459421404.192228,1,1,1
1389,1704459421414.189035,1,1,1
1390,1704459421424.283144,1,1,1
1391,1704459421434.191184,1,1,1
1392,1704459421444.194212,1,1,1
1393,1704459421454.247885,1,1,1
1394,1704459421464.333938,1,1,1
1395,1704459421474.434520,1,1,1
1396,1704459421484.210642,1,1,1
1397,1704459421494.193853,1,1,1
1398,1704459421504.207120,1,1,1
1399,1704459421514.190682,1,1,1
1400,1704459421524.192417,1,1,1
1401,1704459421534.240630,1,1,1
1402,1704459421544.193594,1,1,1
1403,1704459421554.193066,1,1,1
1404,1704459421564.247159,1,1,1
1405,1704459421574.304139,1,1,1
1406,1704459421584.354035,1,1,1
1407,1704459421594.230596,1,1,1
1408,1704459421604.276073,1,1,1
1409,1704459421614.361125,1,1,1
1410,1704459421624.210164,1,1,1
1411,1704459421634.193926,1,1,1
1412,1704459421644.198978,1,1,1
1413,1704459421654.195474,1,1,1
1414,1704459421664.193994,1,1,1
1415,1704459421674.293623,1,1,1
1416,1704459421684.241798,1,1,1
1417,1704459421694.297825,1,1,1
1418,1704459421704.421310,1,1,1
1419,1704459421714.352082,1,1,1
1420,1704459421724.312721,1,1,1
1421,1704459421734.380771,1,1,1
