Sample,X(ms) [05.01.2024 13:02:28 900 UTC],"firstHeater[%Q0.5]","secondHeater[%Q0.6]","thirdHeater[%Q0.7]"
891,1704459751555.283330,0,0,0
892,1704459751565.093226,0,0,0
893,1704459751575.093168,0,0,0
894,1704459751585.093311,0,0,0
895,1704459751595.093303,0,0,0
896,1704459751605.096942,0,0,0
897,1704459751615.094250,0,0,0
898,1704459751625.094302,0,0,0
899,1704459751635.094876,0,0,0
900,1704459751645.094307,0,0,0
901,1704459751655.095572,0,0,0
902,1704459751665.248781,0,0,0
903,1704459751675.108010,0,0,0
904,1704459751685.163456,0,0,0
905,1704459751695.217891,0,0,0
906,1704459751705.274119,0,0,0
907,1704459751715.096428,0,0,0
908,1704459751725.096490,0,0,0
909,1704459751735.096402,0,0,0
910,1704459751745.096355,0,0,0
911,1704459751755.097198,0,0,0
912,1704459751765.096389,0,0,0
913,1704459751775.097123,0,0,0
914,1704459751785.113436,0,0,0
915,1704459751795.150899,0,0,0
916,1704459751805.211224,0,0,0
917,1704459751815.262333,0,0,0
918,1704459751825.124657,0,0,0
919,1704459751835.176015,0,0,0
920,1704459751845.233275,0,0,0
921,1704459751855.282350,0,0,0
922,1704459751865.098547,0,0,0
923,1704459751875.098880,0,0,0
924,1704459751885.098953,0,0,0
925,1704459751895.098765,0,0,0
926,1704459751905.098797,1,0,0
927,1704459751915.098840,1,0,0
928,1704459751925.099994,1,0,0
929,1704459751935.098714,1,0,0
930,1704459751945.098797,1,0,0
931,1704459751955.098669,1,0,0
932,1704459751965.098731,1,0,0
933,1704459751975.122739,1,0,0
934,1704459751985.171783,1,0,0
935,1704459751995.260402,1,0,0
936,1704459752005.124680,1,0,0
937,1704459752015.176459,1,0,0
938,1704459752025.273183,1,0,0
939,1704459752035.103136,1,0,0
940,1704459752045.099392,1,0,0
941,1704459752055.099484,1,0,0
942,1704459752065.099737,1,0,0
943,1704459752075.099369,1,0,0
944,1704459752085.099501,1,0,0
945,1704459752095.100906,1,0,0
946,1704459752105.100809,1,0,0
947,1704459752115.100330,1,0,0
948,1704459752125.100352,1,0,0
949,1704459752135.101547,1,0,0
950,1704459752145.100738,1,0,0
951,1704459752155.103485,1,0,0
952,1704459752165.102847,1,0,0
953,1704459752175.108460,1,0,0
954,1704459752185.103763,1,0,0
955,1704459752195.138731,1,0,0
956,1704459752205.193075,1,0,0
957,1704459752215.236810,1,0,0
958,1704459752225.286786,1,0,0
959,1704459752235.145583,1,0,0
960,1704459752245.203865,1,0,0
961,1704459752255.287284,1,0,0
962,1704459752265.102079,1,0,0
963,1704459752275.102382,1,0,0
964,1704459752285.104218,1,0,0
965,1704459752295.103158,1,0,0
966,1704459752305.103311,1,0,0
967,1704459752315.103333,1,0,0
968,1704459752325.103436,1,0,0
969,1704459752335.104370,1,0,0
970,1704459752345.104402,1,0,0
971,1704459752355.103433,1,0,0
972,1704459752365.143380,1,0,0
973,1704459752375.345883,1,0,0
974,1704459752385.105514,1,0,0
975,1704459752395.104424,1,0,0
976,1704459752405.104156,1,0,0
977,1704459752415.104459,1,0,0
978,1704459752425.121584,1,0,0
979,1704459752435.105546,1,0,0
980,1704459752445.105348,1,0,0
981,1704459752455.242067,1,0,0
982,1704459752465.178300,1,0,0
983,1704459752475.234417,1,0,0
984,1704459752485.301856,1,0,0
985,1704459752495.149493,1,0,0
986,1704459752505.226269,0,0,0
987,1704459752515.274201,0,0,0
988,1704459752525.106169,0,0,0
989,1704459752535.107153,0,0,0
990,1704459752545.106043,0,0,0
991,1704459752555.105945,0,0,0
992,1704459752565.107100,0,0,0
993,1704459752575.106982,0,0,0
994,1704459752585.107225,0,0,0
995,1704459752595.109411,0,0,0
996,1704459752605.107059,0,0,0
997,1704459752615.107062,0,0,0
998,1704459752625.107886,0,0,0
999,1704459752635.128086,0,0,0
1000,1704459752645.193120,0,0,0
1001,1704459752655.234320,0,0,0
1002,1704459752665.282843,0,0,0
1003,1704459752675.157150,0,0,0
1004,1704459752685.193500,0,0,0
1005,1704459752695.253345,0,0,0
1006,1704459752705.302610,0,0,0
1007,1704459752715.108949,0,0,0
1008,1704459752725.108961,0,0,0
1009,1704459752735.108864,0,0,0
1010,1704459752745.111170,0,0,0
1011,1704459752755.111423,0,0,0
1012,1704459752765.109822,0,0,0
1013,1704459752775.109835,0,0,0
1014,1704459752785.112011,0,0,0
1015,1704459752795.111232,0,0,0
1016,1704459752805.113920,0,0,0
1017,1704459752815.175658,0,0,0
1018,1704459752825.216106,0,0,0
1019,1704459752835.110651,0,0,0
1020,1704459752845.112156,0,0,0
1021,1704459752855.110786,0,0,0
1022,1704459752865.112030,0,0,0
1023,1704459752875.111652,0,0,0
1024,1704459752885.111745,0,0,0
1025,1704459752895.111807,0,0,0
1026,1704459752905.111759,1,0,0
1027,1704459752915.111802,1,0,0
1028,1704459752925.111874,1,0,0
1029,1704459752935.116375,1,0,0
1030,1704459752945.156813,1,0,0
1031,1704459752955.211579,1,0,0
1032,1704459752965.264460,1,0,0
1033,1704459752975.121665,1,0,0
1034,1704459752985.175779,1,0,0
1035,1704459752995.225204,1,0,0
1036,1704459753005.282614,1,0,0
1037,1704459753015.113679,1,0,0
1038,1704459753025.113662,1,0,0
1039,1704459753035.113674,1,0,0
1040,1704459753045.113576,1,0,0
1041,1704459753055.115151,1,0,0
1042,1704459753065.117518,1,0,0
1043,1704459753075.114665,1,0,0
1044,1704459753085.114668,1,0,0
1045,1704459753095.114770,1,0,0
1046,1704459753105.115464,1,0,0
1047,1704459753115.114635,1,0,0
1048,1704459753125.136148,1,0,0
1049,1704459753135.200100,1,0,0
1050,1704459753145.252070,1,0,0
1051,1704459753155.116618,1,0,0
1052,1704459753165.283143,1,0,0
1053,1704459753175.115651,1,0,0
1054,1704459753185.116655,1,0,0
1055,1704459753195.118251,1,0,0
1056,1704459753205.116951,1,0,0
1057,1704459753215.116783,1,0,0
1058,1704459753225.116865,1,0,0
1059,1704459753235.118000,1,0,0
1060,1704459753245.117842,1,0,0
1061,1704459753255.117914,1,0,0
1062,1704459753265.122886,1,0,0
1063,1704459753275.138367,1,0,0
1064,1704459753285.195226,1,0,0
1065,1704459753295.236336,1,0,0
1066,1704459753305.291161,1,0,0
1067,1704459753315.150860,1,0,0
1068,1704459753325.198793,1,0,0
1069,1704459753335.253608,1,0,0
1070,1704459753345.311459,1,0,0
1071,1704459753355.118319,1,0,0
1072,1704459753365.118431,1,0,0
1073,1704459753375.118474,1,0,0
1074,1704459753385.119528,1,0,0
1075,1704459753395.124911,1,0,0
1076,1704459753405.119293,1,0,0
1077,1704459753415.119315,1,0,0
1078,1704459753425.122173,1,0,0
1079,1704459753435.119360,1,0,0
1080,1704459753445.120284,1,0,0
1081,1704459753455.144301,1,0,0
1082,1704459753465.186854,1,0,0
1083,1704459753475.243142,1,0,0
1084,1704459753485.312224,1,0,0
1085,1704459753495.153558,1,0,0
1086,1704459753505.203544,1,0,0
1087,1704459753515.253541,0,0,0
1088,1704459753525.315028,0,0,0
1089,1704459753535.121097,0,0,0
1090,1704459753545.121139,0,0,0
1091,1704459753555.123015,0,0,0
1092,1704459753565.123018,0,0,0
1093,1704459753575.122900,0,0,0
1094,1704459753585.122722,0,0,0
1095,1704459753595.123926,0,0,0
1096,1704459753605.122837,0,0,0
1097,1704459753615.122398,0,0,0
1098,1704459753625.125336,0,0,0
1099,1704459753635.168219,0,0,0
1100,1704459753645.219347,0,0,0
1101,1704459753655.276777,0,0,0
1102,1704459753665.133922,0,0,0
1103,1704459753675.188927,0,0,0
1104,1704459753685.243452,0,0,0
1105,1704459753695.292527,0,0,0
1106,1704459753705.126006,0,0,0
1107,1704459753715.125939,0,0,0
1108,1704459753725.125871,0,0,0
1109,1704459753735.125222,0,0,0
1110,1704459753745.123972,0,0,0
1111,1704459753755.124395,0,0,0
1112,1704459753765.125089,0,0,0
1113,1704459753775.125031,0,0,0
1114,1704459753785.126667,0,0,0
1115,1704459753795.126018,0,0,0
1116,1704459753805.133775,0,0,0
1117,1704459753815.184302,0,0,0
1118,1704459753825.237023,0,0,0
1119,1704459753835.286849,0,0,0
1120,1704459753845.166245,0,0,0
1121,1704459753855.219177,0,0,0
1122,1704459753865.291255,0,0,0
1123,1704459753875.152036,0,0,0
1124,1704459753885.135257,0,0,0
1125,1704459753895.185784,0,0,0
1126,1704459753905.255517,0,0,0
1127,1704459753915.296366,1,0,0
1128,1704459753925.156165,1,0,0
1129,1704459753935.207795,1,0,0
1130,1704459753945.266788,1,0,0
1131,1704459753955.323006,1,0,0
1132,1704459753965.127962,1,0,0
1133,1704459753975.127854,1,0,0
1134,1704459753985.130672,1,0,0
1135,1704459753995.128039,1,0,0
1136,1704459754005.154291,1,0,0
1137,1704459754015.128034,1,0,0
1138,1704459754025.128888,1,0,0
1139,1704459754035.129111,1,0,0
1140,1704459754045.128903,1,0,0
1141,1704459754055.128845,1,0,0
1142,1704459754065.150097,1,0,0
1143,1704459754075.203871,1,0,0
1144,1704459754085.258145,1,0,0
1145,1704459754095.323790,1,0,0
1146,1704459754105.174372,1,0,0
1147,1704459754115.311883,1,0,0
1148,1704459754125.164338,1,0,0
1149,1704459754135.131489,1,0,0
1150,1704459754145.131401,1,0,0
1151,1704459754155.140350,1,0,0
1152,1704459754165.130875,1,0,0
1153,1704459754175.131779,1,0,0
1154,1704459754185.133385,1,0,0
1155,1704459754195.132315,1,0,0
1156,1704459754205.184776,1,0,0
1157,1704459754215.252605,1,0,0
1158,1704459754225.294687,1,0,0
1159,1704459754235.154436,1,0,0
1160,1704459754245.208380,1,0,0
1161,1704459754255.264116,1,0,0
1162,1704459754265.320935,1,0,0
1163,1704459754275.132745,1,0,0
1164,1704459754285.136594,1,0,0
1165,1704459754295.137338,1,0,0
1166,1704459754305.133433,1,0,0
1167,1704459754315.136882,1,0,0
1168,1704459754325.132656,1,0,0
1169,1704459754335.133470,1,0,0
1170,1704459754345.134825,1,0,0
1171,1704459754355.134557,1,0,0
1172,1704459754365.133548,1,0,0
1173,1704459754375.167754,1,0,0
1174,1704459754385.194787,1,0,0
1175,1704459754395.254101,1,0,0
1176,1704459754405.329605,1,0,0
1177,1704459754415.160300,1,0,0
1178,1704459754425.221637,1,0,0
1179,1704459754435.279188,1,0,0
1180,1704459754445.139177,1,0,0
1181,1704459754455.137276,1,0,0
1182,1704459754465.134503,1,0,0
1183,1704459754475.135658,1,0,0
1184,1704459754485.176988,1,0,0
1185,1704459754495.229499,1,0,0
1186,1704459754505.282350,1,0,0
1187,1704459754515.143382,0,0,0
1188,1704459754525.196073,0,0,0
1189,1704459754535.291154,0,0,0
1190,1704459754545.136716,0,0,0
1191,1704459754555.136278,0,0,0
1192,1704459754565.136280,0,0,0
1193,1704459754575.140250,0,0,0
1194,1704459754585.136285,0,0,0
1195,1704459754595.137370,0,0,0
1196,1704459754605.139396,0,0,0
1197,1704459754615.138707,0,0,0
1198,1704459754625.138088,0,0,0
1199,1704459754635.139393,0,0,0
1200,1704459754645.137822,0,0,0
1201,1704459754655.155678,0,0,0
1202,1704459754665.211205,0,0,0
1203,1704459754675.273734,0,0,0
1204,1704459754685.329942,0,0,0
1205,1704459754695.183841,0,0,0
1206,1704459754705.239077,0,0,0
1207,1704459754715.290535,0,0,0
1208,1704459754725.343127,0,0,0
1209,1704459754735.141400,0,0,0
1210,1704459754745.141343,0,0,0
1211,1704459754755.139201,0,0,0
1212,1704459754765.139554,0,0,0
1213,1704459754775.139196,0,0,0
1214,1704459754785.140180,0,0,0
1215,1704459754795.140383,0,0,0
1216,1704459754805.140135,0,0,0
1217,1704459754815.140217,0,0,0
1218,1704459754825.183912,0,0,0
1219,1704459754835.201096,0,0,0
1220,1704459754845.255140,0,0,0
1221,1704459754855.302862,0,0,0
1222,1704459754865.322651,0,0,0
1223,1704459754875.141143,0,0,0
1224,1704459754885.144221,0,0,0
1225,1704459754895.142010,0,0,0
1226,1704459754905.141070,0,0,0
1227,1704459754915.144068,1,0,0
1228,1704459754925.142758,1,0,0
1229,1704459754935.142159,1,0,0
1230,1704459754945.142082,1,0,0
1231,1704459754955.142385,1,0,0
1232,1704459754965.143389,1,0,0
1233,1704459754975.160333,1,0,0
1234,1704459754985.214808,1,0,0
1235,1704459754995.267299,1,0,0
1236,1704459755005.331702,1,0,0
1237,1704459755015.186321,1,0,0
1238,1704459755025.243401,1,0,0
1239,1704459755035.295260,1,0,0
1240,1704459755045.144590,1,0,0
1241,1704459755055.150063,1,0,0
1242,1704459755065.143904,1,0,0
1243,1704459755075.143986,1,0,0
1244,1704459755085.143858,1,0,0
1245,1704459755095.143901,1,0,0
1246,1704459755105.144845,1,0,0
1247,1704459755115.145569,1,0,0
1248,1704459755125.144970,1,0,0
1249,1704459755135.145072,1,0,0
1250,1704459755145.145065,1,0,0
1251,1704459755155.314525,1,0,0
1252,1704459755165.176719,1,0,0
1253,1704459755175.230542,1,0,0
1254,1704459755185.290607,1,0,0
1255,1704459755195.359189,1,0,0
1256,1704459755205.147494,1,0,0
1257,1704459755215.228618,1,0,0
1258,1704459755225.301277,1,0,0
1259,1704459755235.148733,1,0,0
1260,1704459755245.260545,1,0,0
1261,1704459755255.314289,1,0,0
1262,1704459755265.154641,1,0,0
1263,1704459755275.151448,1,0,0
1264,1704459755285.151460,1,0,0
1265,1704459755295.150040,1,0,0
1266,1704459755305.149100,1,0,0
1267,1704459755315.148412,1,0,0
1268,1704459755325.148694,1,0,0
1269,1704459755335.151632,1,0,0
1270,1704459755345.149661,1,0,0
1271,1704459755355.149613,1,0,0
1272,1704459755365.186846,1,0,0
1273,1704459755375.292546,1,0,0
1274,1704459755385.150813,1,0,0
1275,1704459755395.204716,1,0,0
1276,1704459755405.264290,1,0,0
1277,1704459755415.331128,1,0,0
1278,1704459755425.150642,1,0,0
1279,1704459755435.154101,1,0,0
1280,1704459755445.154284,1,0,0
1281,1704459755455.166078,1,0,0
1282,1704459755465.154659,1,0,0
1283,1704459755475.151586,1,0,0
1284,1704459755485.151147,1,0,0
1285,1704459755495.151009,1,0,0
1286,1704459755505.160119,1,0,0
1287,1704459755515.158658,0,0,0
1288,1704459755525.225526,0,0,0
1289,1704459755535.273158,0,0,0
1290,1704459755545.150600,0,0,0
1291,1704459755555.150593,0,0,0
1292,1704459755565.150495,0,0,0
1293,1704459755575.151930,0,0,0
1294,1704459755585.171179,0,0,0
1295,1704459755595.153297,0,0,0
1296,1704459755605.151677,0,0,0
1297,1704459755615.151649,0,0,0
1298,1704459755625.152453,0,0,0
1299,1704459755635.173906,0,0,0
1300,1704459755645.232568,0,0,0
1301,1704459755655.284177,0,0,0
1302,1704459755665.341217,0,0,0
1303,1704459755675.198371,0,0,0
1304,1704459755685.254499,0,0,0
1305,1704459755695.317700,0,0,0
1306,1704459755705.154506,0,0,0
1307,1704459755715.153406,0,0,0
1308,1704459755725.153368,0,0,0
1309,1704459755735.153792,0,0,0
1310,1704459755745.154455,0,0,0
1311,1704459755755.154237,0,0,0
1312,1704459755765.154600,0,0,0
1313,1704459755775.157598,0,0,0
1314,1704459755785.155417,0,0,0
1315,1704459755795.155429,0,0,0
1316,1704459755805.157285,0,0,0
1317,1704459755815.195178,0,0,0
1318,1704459755825.241107,0,0,0
1319,1704459755835.299078,0,0,0
1320,1704459755845.155892,0,0,0
1321,1704459755855.219063,0,0,0
1322,1704459755865.376761,0,0,0
1323,1704459755875.331729,0,0,0
1324,1704459755885.156352,0,0,0
1325,1704459755895.157266,0,0,0
1326,1704459755905.156637,0,0,0
1327,1704459755915.208347,1,0,0
1328,1704459755925.257942,1,0,0
1329,1704459755935.168507,1,0,0
1330,1704459755945.500823,1,0,0
1331,1704459755955.283527,1,0,0
1332,1704459755965.359653,1,0,0
1333,1704459755975.157135,1,0,0
1334,1704459755985.157107,1,0,0
1335,1704459755995.157140,1,0,0
1336,1704459756005.158274,1,0,0
1337,1704459756015.158096,1,0,0
1338,1704459756025.158139,1,0,0
1339,1704459756035.159664,1,0,0
1340,1704459756045.158123,1,0,0
1341,1704459756055.158196,1,0,0
1342,1704459756065.158068,1,0,0
1343,1704459756075.158271,1,0,0
1344,1704459756085.211583,1,0,0
1345,1704459756095.261870,1,0,0
1346,1704459756105.325702,1,0,0
1347,1704459756115.170634,1,0,0
1348,1704459756125.159435,1,0,0
1349,1704459756135.160720,1,0,0
1350,1704459756145.160291,1,0,0
1351,1704459756155.161175,1,0,0
1352,1704459756165.161118,1,0,0
1353,1704459756175.162012,1,0,0
1354,1704459756185.160662,1,0,0
1355,1704459756195.162367,1,0,0
1356,1704459756205.162309,1,0,0
1357,1704459756215.210793,1,0,0
1358,1704459756225.267351,1,0,0
1359,1704459756235.315384,1,0,0
1360,1704459756245.175263,1,0,0
1361,1704459756255.230129,1,0,0
1362,1704459756265.280856,1,0,0
1363,1704459756275.163929,1,0,0
1364,1704459756285.162539,1,0,0
1365,1704459756295.161950,1,0,0
1366,1704459756305.161772,1,0,0
1367,1704459756315.161855,1,0,0
1368,1704459756325.162168,1,0,0
1369,1704459756335.162871,1,0,0
1370,1704459756345.162824,1,0,0
1371,1704459756355.167715,1,0,0
1372,1704459756365.223242,1,0,0
1373,1704459756375.280251,1,0,0
1374,1704459756385.338212,1,0,0
1375,1704459756395.197270,1,0,0
1376,1704459756405.260131,1,0,0
1377,1704459756415.311349,1,0,0
1378,1704459756425.364932,1,0,0
1379,1704459756435.165741,1,0,0
1380,1704459756445.165022,1,0,0
1381,1704459756455.163852,1,0,0
1382,1704459756465.165748,1,0,0
1383,1704459756475.164919,1,0,0
1384,1704459756485.164971,1,0,0
1385,1704459756495.164813,1,0,0
1386,1704459756505.164765,1,0,0
1387,1704459756515.164658,0,0,0
1388,1704459756525.201569,0,0,0
1389,1704459756535.271853,0,0,0
1390,1704459756545.313163,0,0,0
1391,1704459756555.170518,0,0,0
1392,1704459756565.224301,0,0,0
1393,1704459756575.276321,0,0,0
1394,1704459756585.339232,0,0,0
1395,1704459756595.167362,0,0,0
1396,1704459756605.233588,0,0,0
1397,1704459756615.283895,0,0,0
1398,1704459756625.336246,0,0,0
1399,1704459756635.202507,0,0,0
1400,1704459756645.255719,0,0,0
1401,1704459756655.306517,0,0,0
1402,1704459756665.365350,0,0,0
1403,1704459756675.167461,0,0,0
1404,1704459756685.167664,0,0,0
1405,1704459756695.167506,0,0,0
1406,1704459756705.167528,0,0,0
1407,1704459756715.171037,0,0,0
1408,1704459756725.168815,0,0,0
1409,1704459756735.168557,0,0,0
1410,1704459756745.168560,0,0,0
1411,1704459756755.175756,0,0,0
1412,1704459756765.168494,0,0,0
1413,1704459756775.172374,0,0,0
1414,1704459756785.297381,0,0,0
1415,1704459756795.320366,0,0,0
