Sample,X(ms) [05.01.2024 13:21:40 264 UTC],"firstHeater[%Q0.5]","secondHeater[%Q0.6]","thirdHeater[%Q0.7]"
1145,1704460903094.134088,0,1,0
1146,1704460903104.131515,0,1,0
1147,1704460903114.131708,0,1,0
1148,1704460903124.134315,0,1,0
1149,1704460903134.132474,0,1,0
1150,1704460903144.134600,0,1,0
1151,1704460903154.132910,0,1,0
1152,1704460903164.135166,0,1,0
1153,1704460903174.133245,0,1,0
1154,1704460903184.136503,0,1,0
1155,1704460903194.193042,0,1,0
1156,1704460903204.138302,0,1,0
1157,1704460903214.303534,0,1,0
1158,1704460903224.176498,0,1,0
1159,1704460903234.266219,0,1,0
1160,1704460903244.285167,0,1,0
1161,1704460903254.338699,0,1,0
1162,1704460903264.134639,0,1,0
1163,1704460903274.134371,0,0,0
1164,1704460903284.134373,0,0,0
1165,1704460903294.134326,0,0,0
1166,1704460903304.134879,0,0,0
1167,1704460903314.141514,0,0,0
1168,1704460903324.258135,0,0,0
1169,1704460903334.511383,0,0,0
1170,1704460903344.139327,0,0,0
1171,1704460903354.135352,0,0,0
1172,1704460903364.135424,0,0,0
1173,1704460903374.135427,0,0,0
1174,1704460903384.135629,0,0,0
1175,1704460903394.136423,0,0,0
1176,1704460903404.136295,0,0,0
1177,1704460903414.136218,0,0,0
1178,1704460903424.137743,0,0,0
1179,1704460903434.158454,0,0,0
1180,1704460903444.209713,0,0,0
1181,1704460903454.264458,0,0,0
1182,1704460903464.315245,0,0,0
1183,1704460903474.179974,0,0,0
1184,1704460903484.242173,0,0,0
1185,1704460903494.281800,0,0,0
1186,1704460903504.333840,0,0,0
1187,1704460903514.137714,0,0,0
1188,1704460903524.138178,0,0,0
1189,1704460903534.138090,0,0,0
1190,1704460903544.138162,0,0,0
1191,1704460903554.138185,0,0,0
1192,1704460903564.139510,0,0,0
1193,1704460903574.138139,0,0,0
1194,1704460903584.140346,0,0,0
1195,1704460903594.139126,0,0,0
1196,1704460903604.139078,0,0,0
1197,1704460903614.140403,0,0,0
1198,1704460903624.168428,0,0,0
1199,1704460903634.219416,0,0,0
1200,1704460903644.280794,0,0,0
1201,1704460903654.329147,0,0,0
1202,1704460903664.300125,0,0,0
1203,1704460903674.139977,0,1,0
1204,1704460903684.140019,0,1,0
1205,1704460903694.139921,0,1,0
1206,1704460903704.139944,0,1,0
1207,1704460903714.141018,0,1,0
1208,1704460903724.141071,0,1,0
1209,1704460903734.141043,0,1,0
1210,1704460903744.140935,0,1,0
1211,1704460903754.140967,0,1,0
1212,1704460903764.141180,0,1,0
1213,1704460903774.174986,0,1,0
1214,1704460903784.209964,0,1,0
1215,1704460903794.261914,0,1,0
1216,1704460903804.311940,0,1,0
1217,1704460903814.178713,0,1,0
1218,1704460903824.231544,0,1,0
1219,1704460903834.291509,0,1,0
1220,1704460903844.343419,0,1,0
1221,1704460903854.145159,0,1,0
1222,1704460903864.145272,0,1,0
1223,1704460903874.144773,0,1,0
1224,1704460903884.143794,0,1,0
1225,1704460903894.143165,0,1,0
1226,1704460903904.144991,0,1,0
1227,1704460903914.144903,0,1,0
1228,1704460903924.143944,0,1,0
1229,1704460903934.143966,0,1,0
1230,1704460903944.144018,0,1,0
1231,1704460903954.148209,0,1,0
1232,1704460903964.202904,0,1,0
1233,1704460903974.251968,0,1,0
1234,1704460903984.302656,0,1,0
1235,1704460903994.160181,0,1,0
1236,1704460904004.209145,0,1,0
1237,1704460904014.292444,0,1,0
1238,1704460904024.334886,0,1,0
1239,1704460904034.145813,0,1,0
1240,1704460904044.145836,0,1,0
1241,1704460904054.146489,0,1,0
1242,1704460904064.145710,0,1,0
1243,1704460904074.146775,0,1,0
1244,1704460904084.145665,0,1,0
1245,1704460904094.146639,0,1,0
1246,1704460904104.195463,0,1,0
1247,1704460904114.147085,0,1,0
1248,1704460904124.146756,0,1,0
1249,1704460904134.156547,0,1,0
1250,1704460904144.182989,0,1,0
1251,1704460904154.236171,0,1,0
1252,1704460904164.286979,0,1,0
1253,1704460904174.150215,0,1,0
1254,1704460904184.204349,0,1,0
1255,1704460904194.254185,0,1,0
1256,1704460904204.310202,0,1,0
1257,1704460904214.158129,0,1,0
1258,1704460904224.148644,0,1,0
1259,1704460904234.161460,0,1,0
1260,1704460904244.148548,0,1,0
1261,1704460904254.148531,0,1,0
1262,1704460904264.148693,0,1,0
1263,1704460904274.148375,0,0,0
1264,1704460904284.167644,0,0,0
1265,1704460904294.213282,0,0,0
1266,1704460904304.265372,0,0,0
1267,1704460904314.320638,0,0,0
1268,1704460904324.262601,0,0,0
1269,1704460904334.233499,0,0,0
1270,1704460904344.286170,0,0,0
1271,1704460904354.163042,0,0,0
1272,1704460904364.150400,0,0,0
1273,1704460904374.150463,0,0,0
1274,1704460904384.156897,0,0,0
1275,1704460904394.150538,0,0,0
1276,1704460904404.150640,0,0,0
1277,1704460904414.156584,0,0,0
1278,1704460904424.151396,0,0,0
1279,1704460904434.151589,0,0,0
1280,1704460904444.151371,0,0,0
1281,1704460904454.162765,0,0,0
1282,1704460904464.223291,0,0,0
1283,1704460904474.267276,0,0,0
1284,1704460904484.324856,0,0,0
1285,1704460904494.186158,0,0,0
1286,1704460904504.238689,0,0,0
1287,1704460904514.293865,0,0,0
1288,1704460904524.351305,0,0,0
1289,1704460904534.153507,0,0,0
1290,1704460904544.153319,0,0,0
1291,1704460904554.153491,0,0,0
1292,1704460904564.153343,0,0,0
1293,1704460904574.153907,0,0,0
1294,1704460904584.153398,0,0,0
1295,1704460904594.154262,0,0,0
1296,1704460904604.154505,0,0,0
1297,1704460904614.154347,0,0,0
1298,1704460904624.154310,0,0,0
1299,1704460904634.162858,0,0,0
1300,1704460904644.207133,0,0,0
1301,1704460904654.259975,0,0,0
1302,1704460904664.170700,0,0,0
1303,1704460904674.168157,0,1,0
1304,1704460904684.263248,0,1,0
1305,1704460904694.333232,0,1,0
1306,1704460904704.155491,0,1,0
1307,1704460904714.156285,0,1,0
1308,1704460904724.162990,0,1,0
1309,1704460904734.156159,0,1,0
1310,1704460904744.156162,0,1,0
1311,1704460904754.158689,0,1,0
1312,1704460904764.156277,0,1,0
1313,1704460904774.158944,0,1,0
1314,1704460904784.156141,0,1,0
1315,1704460904794.157055,0,1,0
1316,1704460904804.170182,0,1,0
1317,1704460904814.208025,0,1,0
1318,1704460904824.274973,0,1,0
1319,1704460904834.356168,0,1,0
1320,1704460904844.179840,0,1,0
1321,1704460904854.254542,0,1,0
1322,1704460904864.303827,0,1,0
1323,1704460904874.358121,0,1,0
1324,1704460904884.158149,0,1,0
1325,1704460904894.158201,0,1,0
1326,1704460904904.158133,0,1,0
1327,1704460904914.164427,0,1,0
1328,1704460904924.158930,0,1,0
1329,1704460904934.159062,0,1,0
1330,1704460904944.158994,0,1,0
1331,1704460904954.159818,0,1,0
1332,1704460904964.159079,0,1,0
1333,1704460904974.159022,0,1,0
1334,1704460904984.172038,0,1,0
1335,1704460904994.212837,0,1,0
1336,1704460905004.261521,0,1,0
1337,1704460905014.328509,0,1,0
1338,1704460905024.184912,0,1,0
1339,1704460905034.234337,0,1,0
1340,1704460905044.162114,0,1,0
1341,1704460905054.161906,0,1,0
1342,1704460905064.161277,0,1,0
1343,1704460905074.162181,0,1,0
1344,1704460905084.209242,0,1,0
1345,1704460905094.209695,0,1,0
1346,1704460905104.288896,0,1,0
1347,1704460905114.345114,0,1,0
1348,1704460905124.202589,0,1,0
1349,1704460905134.470865,0,1,0
1350,1704460905144.166967,0,1,0
1351,1704460905154.162681,0,1,0
1352,1704460905164.163175,0,1,0
1353,1704460905174.164730,0,1,0
1354,1704460905184.163129,0,1,0
1355,1704460905194.162821,0,1,0
1356,1704460905204.166540,0,1,0
1357,1704460905214.162906,0,1,0
1358,1704460905224.163399,0,1,0
1359,1704460905234.164273,0,1,0
1360,1704460905244.194873,0,1,0
1361,1704460905254.248887,0,1,0
1362,1704460905264.309453,0,1,0
1363,1704460905274.168361,0,0,0
1364,1704460905284.228446,0,0,0
1365,1704460905294.277580,0,0,0
1366,1704460905304.348015,0,0,0
1367,1704460905314.166226,0,0,0
1368,1704460905324.164726,0,0,0
1369,1704460905334.165139,0,0,0
1370,1704460905344.164560,0,0,0
1371,1704460905354.164733,0,0,0
1372,1704460905364.168542,0,0,0
1373,1704460905374.165940,0,0,0
1374,1704460905384.165972,0,0,0
1375,1704460905394.166445,0,0,0
1376,1704460905404.167981,0,0,0
1377,1704460905414.252933,0,0,0
1378,1704460905424.222207,0,0,0
1379,1704460905434.207382,0,0,0
1380,1704460905444.276133,0,0,0
1381,1704460905454.190996,0,0,0
1382,1704460905464.168356,0,0,0
1383,1704460905474.166805,0,0,0
1384,1704460905484.166727,0,0,0
1385,1704460905494.166730,0,0,0
1386,1704460905504.168786,0,0,0
1387,1704460905514.167596,0,0,0
1388,1704460905524.167599,0,0,0
1389,1704460905534.167731,0,0,0
1390,1704460905544.170589,0,0,0
1391,1704460905554.213832,0,0,0
1392,1704460905564.270321,0,0,0
1393,1704460905574.316360,0,0,0
1394,1704460905584.174626,0,0,0
1395,1704460905594.235653,0,0,0
1396,1704460905604.284166,0,0,0
1397,1704460905614.169724,0,0,0
1398,1704460905624.168654,0,0,0
1399,1704460905634.170280,0,0,0
1400,1704460905644.170222,0,0,0
1401,1704460905654.169493,0,0,0
1402,1704460905664.169586,0,0,0
1403,1704460905674.205565,0,1,0
1404,1704460905684.169550,0,1,0
1405,1704460905694.170514,0,1,0
1406,1704460905704.175045,0,1,0
1407,1704460905714.210745,0,1,0
1408,1704460905724.312478,0,1,0
1409,1704460905734.182096,0,1,0
1410,1704460905744.236370,0,1,0
1411,1704460905754.290544,0,1,0
1412,1704460905764.341191,0,1,0
1413,1704460905774.172187,0,1,0
1414,1704460905784.174814,0,1,0
1415,1704460905794.171190,0,1,0
1416,1704460905804.175039,0,1,0
1417,1704460905814.176154,0,1,0
1418,1704460905824.172369,0,1,0
1419,1704460905834.172822,0,1,0
1420,1704460905844.172704,0,1,0
1421,1704460905854.217040,0,1,0
1422,1704460905864.281042,0,1,0
1423,1704460905874.334295,0,1,0
1424,1704460905884.195937,0,1,0
1425,1704460905894.299845,0,1,0
1426,1704460905904.349190,0,1,0
1427,1704460905914.174795,0,1,0
1428,1704460905924.185708,0,1,0
1429,1704460905934.174649,0,1,0
1430,1704460905944.173199,0,1,0
1431,1704460905954.174203,0,1,0
1432,1704460905964.175759,0,1,0
1433,1704460905974.291979,0,1,0
1434,1704460905984.175884,0,1,0
1435,1704460905994.216953,0,1,0
1436,1704460906004.270756,0,1,0
1437,1704460906014.329329,0,1,0
1438,1704460906024.193977,0,1,0
1439,1704460906034.270162,0,1,0
1440,1704460906044.317914,0,1,0
1441,1704460906054.176992,0,1,0
1442,1704460906064.184108,0,1,0
1443,1704460906074.175124,0,1,0
1444,1704460906084.175937,0,1,0
1445,1704460906094.176170,0,1,0
1446,1704460906104.176303,0,1,0
1447,1704460906114.177798,0,1,0
1448,1704460906124.176017,0,1,0
1449,1704460906134.178464,0,1,0
1450,1704460906144.293031,0,1,0
1451,1704460906154.266554,0,1,0
1452,1704460906164.333161,0,1,0
1453,1704460906174.185076,0,1,0
1454,1704460906184.238479,0,1,0
1455,1704460906194.290589,0,1,0
1456,1704460906204.342288,0,1,0
1457,1704460906214.178914,0,1,0
1458,1704460906224.192332,0,1,0
1459,1704460906234.178007,0,1,0
1460,1704460906244.177869,0,1,0
1461,1704460906254.178102,0,1,0
1462,1704460906264.179367,0,1,0
1463,1704460906274.179670,0,1,0
1464,1704460906284.179402,0,0,0
1465,1704460906294.180326,0,0,0
1466,1704460906304.188233,0,0,0
1467,1704460906314.235444,0,0,0
1468,1704460906324.369448,0,0,0
1469,1704460906334.180956,0,0,0
1470,1704460906344.179767,0,0,0
1471,1704460906354.179919,0,0,0
1472,1704460906364.181525,0,0,0
1473,1704460906374.179964,0,0,0
1474,1704460906384.181790,0,0,0
1475,1704460906394.179869,0,0,0
1476,1704460906404.180853,0,0,0
1477,1704460906414.181246,0,0,0
1478,1704460906424.180858,0,0,0
1479,1704460906434.194606,0,0,0
1480,1704460906444.256995,0,0,0
1481,1704460906454.300710,0,0,0
1482,1704460906464.348071,0,0,0
1483,1704460906474.206948,0,0,0
1484,1704460906484.265100,0,0,0
1485,1704460906494.319254,0,0,0
1486,1704460906504.370242,0,0,0
1487,1704460906514.181901,0,0,0
1488,1704460906524.182885,0,0,0
1489,1704460906534.182767,0,0,0
1490,1704460906544.188130,0,0,0
1491,1704460906554.182692,0,0,0
1492,1704460906564.182805,0,0,0
1493,1704460906574.182687,0,0,0
1494,1704460906584.182609,0,0,0
1495,1704460906594.183683,0,0,0
1496,1704460906604.204926,0,0,0
1497,1704460906614.283165,0,0,0
1498,1704460906624.307112,0,0,0
1499,1704460906634.358411,0,0,0
1500,1704460906644.218871,0,0,0
1501,1704460906654.276862,0,0,0
1502,1704460906664.332139,0,0,0
1503,1704460906674.384880,0,0,0
1504,1704460906684.185799,0,1,0
1505,1704460906694.193145,0,1,0
1506,1704460906704.184681,0,1,0
1507,1704460906714.185956,0,1,0
1508,1704460906724.185989,0,1,0
1509,1704460906734.191231,0,1,0
1510,1704460906744.186885,0,1,0
1511,1704460906754.190023,0,1,0
1512,1704460906764.186178,0,1,0
1513,1704460906774.238319,0,1,0
1514,1704460906784.287503,0,1,0
1515,1704460906794.341417,0,1,0
1516,1704460906804.204472,0,1,0
1517,1704460906814.265760,0,1,0
1518,1704460906824.315836,0,1,0
1519,1704460906834.370631,0,1,0
1520,1704460906844.186338,0,1,0
1521,1704460906854.187412,0,1,0
1522,1704460906864.187405,0,1,0
1523,1704460906874.187697,0,1,0
1524,1704460906884.191136,0,1,0
1525,1704460906894.187352,0,1,0
1526,1704460906904.187384,0,1,0
1527,1704460906914.188458,0,1,0
1528,1704460906924.188371,0,1,0
1529,1704460906934.553017,0,1,0
1530,1704460906944.348786,0,1,0
1531,1704460906954.189620,0,1,0
1532,1704460906964.189192,0,1,0
1533,1704460906974.195847,0,1,0
1534,1704460906984.189407,0,1,0
1535,1704460906994.190802,0,1,0
1536,1704460907004.189883,0,1,0
1537,1704460907014.190246,0,1,0
1538,1704460907024.240182,0,1,0
1539,1704460907034.299225,0,1,0
1540,1704460907044.352477,0,1,0
1541,1704460907054.209762,0,1,0
1542,1704460907064.259918,0,1,0
1543,1704460907074.312750,0,1,0
1544,1704460907084.370290,0,1,0
1545,1704460907094.190605,0,1,0
1546,1704460907104.192742,0,1,0
1547,1704460907114.193305,0,1,0
1548,1704460907124.194289,0,1,0
1549,1704460907134.192679,0,1,0
1550,1704460907144.192972,0,1,0
1551,1704460907154.191241,0,1,0
1552,1704460907164.191223,0,1,0
1553,1704460907174.192207,0,1,0
1554,1704460907184.193101,0,1,0
1555,1704460907194.203483,0,1,0
1556,1704460907204.280821,0,1,0
1557,1704460907214.335977,0,1,0
1558,1704460907224.220713,0,1,0
1559,1704460907234.267052,0,1,0
1560,1704460907244.334531,0,1,0
1561,1704460907254.381201,0,1,0
1562,1704460907264.193321,0,1,0
1563,1704460907274.194535,0,1,0
1564,1704460907284.194358,0,0,0
1565,1704460907294.194410,0,0,0
1566,1704460907304.194563,0,0,0
1567,1704460907314.194194,0,0,0
1568,1704460907324.194137,0,0,0
1569,1704460907334.195071,0,0,0
1570,1704460907344.194151,0,0,0
1571,1704460907354.195466,0,0,0
1572,1704460907364.247346,0,0,0
1573,1704460907374.285149,0,0,0
1574,1704460907384.198108,0,0,0
1575,1704460907394.250409,0,0,0
1576,1704460907404.311837,0,0,0
1577,1704460907414.196082,0,0,0
1578,1704460907424.195122,0,0,0
1579,1704460907434.199423,0,0,0
1580,1704460907444.196069,0,0,0
1581,1704460907454.199989,0,0,0
1582,1704460907464.260134,0,0,0
1583,1704460907474.316382,0,0,0
1584,1704460907484.367019,0,0,0
1585,1704460907494.229503,0,0,0
1586,1704460907504.287535,0,0,0
1587,1704460907514.344153,0,0,0
1588,1704460907524.398087,0,0,0
1589,1704460907534.197222,0,0,0
1590,1704460907544.198798,0,0,0
1591,1704460907554.198730,0,0,0
1592,1704460907564.198282,0,0,0
1593,1704460907574.199316,0,0,0
1594,1704460907584.227832,0,0,0
1595,1704460907594.197958,0,0,0
1596,1704460907604.197850,0,0,0
1597,1704460907614.199325,0,0,0
1598,1704460907624.205579,0,0,0
1599,1704460907634.242451,0,0,0
1600,1704460907644.298479,0,0,0
1601,1704460907654.385564,0,0,0
1602,1704460907664.250724,0,0,0
1603,1704460907674.308785,0,0,0
1604,1704460907684.364612,0,1,0
1605,1704460907694.199835,0,1,0
1606,1704460907704.200870,0,1,0
1607,1704460907714.199910,0,1,0
1608,1704460907724.200233,0,1,0
1609,1704460907734.200015,0,1,0
1610,1704460907744.199767,0,1,0
1611,1704460907754.202905,0,1,0
1612,1704460907764.200593,0,1,0
1613,1704460907774.202479,0,1,0
1614,1704460907784.204986,0,1,0
1615,1704460907794.207333,0,1,0
1616,1704460907804.259574,0,1,0
1617,1704460907814.312676,0,1,0
1618,1704460907824.202141,0,1,0
1619,1704460907834.448706,0,1,0
1620,1704460907844.203288,0,1,0
1621,1704460907854.203901,0,1,0
1622,1704460907864.202972,0,1,0
1623,1704460907874.203034,0,1,0
1624,1704460907884.203988,0,1,0
1625,1704460907894.246120,0,1,0
1626,1704460907904.290666,0,1,0
1627,1704460907914.343257,0,1,0
1628,1704460907924.225989,0,1,0
1629,1704460907934.256829,0,1,0
1630,1704460907944.312196,0,1,0
1631,1704460907954.363224,0,1,0
1632,1704460907964.203396,0,1,0
1633,1704460907974.211173,0,1,0
1634,1704460907984.203782,0,1,0
1635,1704460907994.203604,0,1,0
1636,1704460908004.204478,0,1,0
1637,1704460908014.204510,0,1,0
1638,1704460908024.204733,0,1,0
