Sample,X(ms) [05.01.2024 13:09:18 410 UTC],"firstHeater[%Q0.5]","secondHeater[%Q0.6]","thirdHeater[%Q0.7]"
8492,1704460234905.311360,1,0,0
8493,1704460234915.343583,1,0,0
8494,1704460234925.397076,1,0,0
8495,1704460234935.253529,1,0,0
8496,1704460234945.308404,1,0,0
8497,1704460234955.360264,1,0,0
8498,1704460234965.209834,1,0,0
8499,1704460234975.210638,1,0,0
8500,1704460234985.210059,1,0,0
8501,1704460234995.209440,1,0,0
8502,1704460235005.209303,1,0,0
8503,1704460235015.209616,1,0,0
8504,1704460235025.209748,1,0,0
8505,1704460235035.209380,1,0,0
8506,1704460235045.210304,1,0,0
8507,1704460235055.210356,1,0,0
8508,1704460235065.212152,1,0,0
8509,1704460235075.268861,1,1,0
8510,1704460235085.300082,1,1,0
8511,1704460235095.356480,1,1,0
8512,1704460235105.211921,1,1,0
8513,1704460235115.269402,1,1,0
8514,1704460235125.322874,1,1,0
8515,1704460235135.374173,1,1,0
8516,1704460235145.228873,1,1,0
8517,1704460235155.211262,1,1,0
8518,1704460235165.211214,1,1,0
8519,1704460235175.212188,1,1,0
8520,1704460235185.212251,1,1,0
8521,1704460235195.212213,1,1,0
8522,1704460235205.212566,1,1,0
8523,1704460235215.213490,1,1,0
8524,1704460235225.216569,1,1,0
8525,1704460235235.263880,1,1,0
8526,1704460235245.316581,1,1,0
8527,1704460235255.371717,1,1,0
8528,1704460235265.232708,1,1,0
8529,1704460235275.284127,1,1,0
8530,1704460235285.353740,1,1,0
8531,1704460235295.401272,1,1,0
8532,1704460235305.214794,1,1,0
8533,1704460235315.229534,1,1,0
8534,1704460235325.214589,1,1,0
8535,1704460235335.214351,1,1,0
8536,1704460235345.215575,1,1,0
8537,1704460235355.215447,1,1,0
8538,1704460235365.215891,1,1,0
8539,1704460235375.215632,1,1,0
8540,1704460235385.216507,1,1,0
8541,1704460235395.216579,1,1,0
8542,1704460235405.231940,1,1,0
8543,1704460235415.280884,1,1,0
8544,1704460235425.338575,1,1,0
8545,1704460235435.390705,1,1,0
8546,1704460235445.247178,1,1,0
8547,1704460235455.300831,1,1,0
8548,1704460235465.367038,1,1,0
8549,1704460235475.406945,1,1,0
8550,1704460235485.216871,1,1,0
8551,1704460235495.216292,1,1,0
8552,1704460235505.216966,1,1,0
8553,1704460235515.219082,1,1,0
8554,1704460235525.217963,1,1,0
8555,1704460235535.216873,1,1,0
8556,1704460235545.217977,1,1,0
8557,1704460235555.216767,1,1,0
8558,1704460235565.219034,1,1,0
8559,1704460235575.221351,1,0,0
8560,1704460235585.242373,1,0,0
8561,1704460235595.302398,1,0,0
8562,1704460235605.379094,1,0,0
8563,1704460235615.237270,1,0,0
8564,1704460235625.296914,1,0,0
8565,1704460235635.362229,1,0,0
8566,1704460235645.238179,1,0,0
8567,1704460235655.218775,1,0,0
8568,1704460235665.218717,1,0,0
8569,1704460235675.341550,1,0,0
8570,1704460235685.220215,1,0,0
8571,1704460235695.220217,1,0,0
8572,1704460235705.221322,1,0,0
8573,1704460235715.221695,1,0,0
8574,1704460235725.221316,1,0,0
8575,1704460235735.221549,1,0,0
8576,1704460235745.222523,1,0,0
8577,1704460235755.259746,1,0,0
8578,1704460235765.310333,1,0,0
8579,1704460235775.358997,1,0,0
8580,1704460235785.408121,1,0,0
8581,1704460235795.273511,1,0,0
8582,1704460235805.324479,1,0,0
8583,1704460235815.378954,1,0,0
8584,1704460235825.226951,1,0,0
8585,1704460235835.221553,1,0,0
8586,1704460235845.221505,1,0,0
8587,1704460235855.221758,1,0,0
8588,1704460235865.222833,1,0,0
8589,1704460235875.223456,1,0,0
8590,1704460235885.222897,1,0,0
8591,1704460235895.222810,1,0,0
8592,1704460235905.225126,1,0,0
8593,1704460235915.222574,1,0,0
8594,1704460235925.283290,1,0,0
8595,1704460235935.323859,1,0,0
8596,1704460235945.383122,1,0,0
8597,1704460235955.247069,1,0,0
8598,1704460235965.310030,1,0,0
8599,1704460235975.362300,1,0,0
8600,1704460235985.412838,1,0,0
8601,1704460235995.224587,1,0,0
8602,1704460236005.225842,1,0,0
8603,1704460236015.225914,1,0,0
8604,1704460236025.226477,1,0,0
8605,1704460236035.224376,1,0,0
8606,1704460236045.225771,1,0,0
8607,1704460236055.224401,1,0,0
8608,1704460236065.224313,1,0,0
8609,1704460236075.225598,1,1,0
8610,1704460236085.226131,1,1,0
8611,1704460236095.227676,1,1,0
8612,1704460236105.263496,1,1,0
8613,1704460236115.309895,1,1,0
8614,1704460236125.360573,1,1,0
8615,1704460236135.237695,1,1,0
8616,1704460236145.269667,1,1,0
8617,1704460236155.326366,1,1,0
8618,1704460236165.376292,1,1,0
8619,1704460236175.226353,1,1,0
8620,1704460236185.226355,1,1,0
8621,1704460236195.226197,1,1,0
8622,1704460236205.230618,1,1,0
8623,1704460236215.282959,1,1,0
8624,1704460236225.335169,1,1,0
8625,1704460236235.388331,1,1,0
8626,1704460236245.260403,1,1,0
8627,1704460236255.310430,1,1,0
8628,1704460236265.363271,1,1,0
8629,1704460236275.427594,1,1,0
8630,1704460236285.228243,1,1,0
8631,1704460236295.239787,1,1,0
8632,1704460236305.249397,1,1,0
8633,1704460236315.232648,1,1,0
8634,1704460236325.230046,1,1,0
8635,1704460236335.231210,1,1,0
8636,1704460236345.229890,1,1,0
8637,1704460236355.373602,1,1,0
8638,1704460236365.295658,1,1,0
8639,1704460236375.402070,1,1,0
8640,1704460236385.387826,1,1,0
8641,1704460236395.243658,1,1,0
8642,1704460236405.298934,1,1,0
8643,1704460236415.345864,1,1,0
8644,1704460236425.398295,1,1,0
8645,1704460236435.230202,1,1,0
8646,1704460236445.262265,1,1,0
8647,1704460236455.231589,1,1,0
