Sample,X(ms) [11.01.2024 13:40:15 023 UTC],"ExecutePWM_DB.I_furnancePower","ExecutePWM_DB.I_tempSetPoint","ExecutePWM_DB.tempAfterScaled","ExecutePWM_DB.I_flowSetPoint","ExecutePWM_DB.flowFlow"
378,1704980436107.668470,25.8852882385254,30,39.212963104248,2,1.99000000953674
379,1704980436407.667128,25.8852882385254,30,39.2889175415039,2,1.99000000953674
380,1704980436707.673724,25.8852882385254,30,39.349681854248,2,1.99000000953674
381,1704980437007.701462,29.4053325653076,30,39.3648719787598,2,1.99000000953674
382,1704980437307.670888,29.4053325653076,30,39.349681854248,2,1.99000000953674
383,1704980437607.661604,29.4053325653076,30,39.3243637084961,2,2
384,1704980437907.652435,32.7527236938477,30,39.2332153320313,2,2.01999998092651
385,1704980438207.657822,32.7527236938477,30,39.1420707702637,2,2.01999998092651
386,1704980438507.698630,32.7527236938477,30,39.0256080627441,2,2.01999998092651
387,1704980438807.652537,32.7527236938477,30,38.8838272094727,2,2.00999999046326
388,1704980439107.649835,36.0516471862793,30,38.7217903137207,2,2
