Sample,X(ms) [11.01.2024 11:52:25 316 UTC],"ExecutePWM_DB.tempAfterScaled"
4359,1704973947163.639599,12.4616603851318
4360,1704973947178.637914,12.4616603851318
4361,1704973947193.640332,12.4616603851318
4362,1704973947208.647448,12.4616603851318
4363,1704973947223.641221,12.4616603851318
4364,1704973947238.641328,12.4616603851318
4365,1704973947253.660546,12.4616603851318
4366,1704973947268.639874,12.4616603851318
4367,1704973947283.642168,12.4616603851318
4368,1704973947298.638266,12.4616603851318
4369,1704973947313.647488,12.4616603851318
4370,1704973947328.641946,12.4616603851318
4371,1704973947343.666079,12.4616603851318
4372,1704973947358.636434,12.4616603851318
4373,1704973947373.647946,12.4616603851318
4374,1704973947388.657612,12.4616603851318
4375,1704973947403.636981,12.4616603851318
4376,1704973947418.642826,12.4616603851318
4377,1704973947433.648732,12.4616603851318
4378,1704973947448.639568,12.4616603851318
4379,1704973947463.639074,12.4616603851318
4380,1704973947478.639812,12.4616603851318
4381,1704973947493.657426,12.4616603851318
4382,1704973947508.652181,12.4616603851318
4383,1704973947523.676194,12.4616603851318
4384,1704973947538.653101,12.4616603851318
4385,1704973947553.639581,12.4616603851318
4386,1704973947568.641608,12.4616603851318
4387,1704973947583.634919,12.4616603851318
4388,1704973947598.648119,12.4616603851318
4389,1704973947613.640461,12.4616603851318
4390,1704973947628.638546,12.4616603851318
4391,1704973947643.721412,12.4616603851318
4392,1704973947658.640208,12.4616603851318
4393,1704973947673.639679,12.4616603851318
4394,1704973947688.636314,12.4616603851318
4395,1704973947703.667559,12.4616603851318
4396,1704973947718.640608,12.4616603851318
4397,1704973947733.639452,12.4616603851318
4398,1704973947748.675852,12.4616603851318
4399,1704973947763.655408,12.4616603851318
4400,1704973947778.637866,12.4616603851318
4401,1704973947793.642052,12.4616603851318
4402,1704973947808.644861,12.4616603851318
4403,1704973947823.640688,12.4616603851318
4404,1704973947838.659781,12.4616603851318
4405,1704973947853.639906,12.4616603851318
4406,1704973947868.645301,12.4616603851318
4407,1704973947883.636759,12.4616603851318
4408,1704973947898.637861,12.4616603851318
4409,1704973947913.640821,12.4616603851318
4410,1704973947928.632901,12.4616603851318
4411,1704973947943.638861,12.4616603851318
4412,1704973947958.658066,12.456597328186
4413,1704973947973.644941,12.456597328186
4414,1704973947988.638781,12.456597328186
4415,1704973948003.657568,12.456597328186
4416,1704973948018.645501,12.456597328186
4417,1704973948033.640306,12.456597328186
4418,1704973948048.638279,12.456597328186
4419,1704973948063.664799,12.456597328186
4420,1704973948078.638074,12.456597328186
4421,1704973948093.643199,12.456597328186
4422,1704973948108.652612,12.456597328186
4423,1704973948123.638834,12.456597328186
4424,1704973948138.654879,12.456597328186
4425,1704973948153.645452,12.456597328186
4426,1704973948168.640248,12.456597328186
4427,1704973948183.640079,12.456597328186
4428,1704973948198.641026,12.456597328186
4429,1704973948213.647292,12.456597328186
4430,1704973948228.638026,12.456597328186
4431,1704973948243.640266,12.456597328186
4432,1704973948258.663301,12.456597328186
4433,1704973948273.642474,12.456597328186
4434,1704973948288.637399,12.456597328186
4435,1704973948303.637408,12.456597328186
4436,1704973948318.640581,12.456597328186
4437,1704973948333.648608,12.456597328186
4438,1704973948348.637248,12.456597328186
4439,1704973948363.639354,12.456597328186
4440,1704973948378.651248,12.456597328186
4441,1704973948393.661923,12.456597328186
4442,1704973948408.639848,12.456597328186
4443,1704973948423.669706,12.456597328186
4444,1704973948438.639426,12.456597328186
4445,1704973948453.634839,12.456597328186
4446,1704973948468.639154,12.456597328186
4447,1704973948483.638408,12.456597328186
4448,1704973948498.640701,12.456597328186
4449,1704973948513.649786,12.456597328186
4450,1704973948528.636266,12.456597328186
4451,1704973948543.642914,12.456597328186
4452,1704973948558.663594,12.456597328186
4453,1704973948573.642154,12.456597328186
4454,1704973948588.640581,12.456597328186
4455,1704973948603.644826,12.456597328186
4456,1704973948618.638981,12.456597328186
4457,1704973948633.658612,12.456597328186
4458,1704973948648.635501,12.456597328186
4459,1704973948663.638674,12.456597328186
4460,1704973948678.657652,12.456597328186
4461,1704973948693.664999,12.456597328186
4462,1704973948708.659648,12.456597328186
4463,1704973948723.651528,12.456597328186
4464,1704973948738.682341,12.456597328186
4465,1704973948753.637732,12.456597328186
4466,1704973948768.641012,12.456597328186
4467,1704973948783.636821,12.456597328186
4468,1704973948798.649354,12.456597328186
4469,1704973948813.657074,12.456597328186
4470,1704973948828.639226,12.456597328186
4471,1704973948843.642488,12.456597328186
4472,1704973948858.657999,12.456597328186
4473,1704973948873.638626,12.456597328186
4474,1704973948888.634092,12.456597328186
4475,1704973948903.637746,12.456597328186
4476,1704973948918.638408,12.456597328186
4477,1704973948933.643581,12.456597328186
4478,1704973948948.659866,12.456597328186
4479,1704973948963.637301,12.456597328186
4480,1704973948978.661114,12.456597328186
4481,1704973948993.642554,12.456597328186
4482,1704973949008.666754,12.456597328186
4483,1704973949023.668808,12.456597328186
4484,1704973949038.633839,12.456597328186
4485,1704973949053.664914,12.456597328186
4486,1704973949068.645972,12.456597328186
4487,1704973949083.640354,12.456597328186
4488,1704973949098.636119,12.456597328186
4489,1704973949113.639879,12.456597328186
4490,1704973949128.648794,12.456597328186
4491,1704973949143.639079,12.456597328186
4492,1704973949158.658852,12.456597328186
4493,1704973949173.651074,12.4515333175659
4494,1704973949188.638781,12.4515333175659
4495,1704973949203.636452,12.4515333175659
4496,1704973949218.638674,12.4515333175659
4497,1704973949233.639274,12.4515333175659
4498,1704973949248.641141,12.4515333175659
4499,1704973949263.638226,12.4515333175659
4500,1704973949278.657194,12.4515333175659
4501,1704973949293.639621,12.4515333175659
4502,1704973949308.641568,12.456597328186
4503,1704973949323.681510,12.456597328186
4504,1704973949338.643266,12.456597328186
4505,1704973949353.639634,12.456597328186
4506,1704973949368.643608,12.456597328186
4507,1704973949383.667754,12.456597328186
4508,1704973949398.637474,12.456597328186
4509,1704973949413.641439,12.456597328186
4510,1704973949428.636292,12.456597328186
4511,1704973949443.638821,12.456597328186
4512,1704973949458.641594,12.456597328186
4513,1704973949473.644248,12.456597328186
4514,1704973949488.646794,12.456597328186
4515,1704973949503.655741,12.456597328186
4516,1704973949518.638812,12.456597328186
4517,1704973949533.640408,12.456597328186
4518,1704973949548.638546,12.456597328186
4519,1704973949563.641154,12.456597328186
4520,1704973949578.641226,12.456597328186
4521,1704973949593.637426,12.456597328186
4522,1704973949608.647421,12.456597328186
4523,1704973949623.643528,12.456597328186
4524,1704973949638.657528,12.456597328186
4525,1704973949653.672061,12.456597328186
4526,1704973949668.637372,12.456597328186
4527,1704973949683.640532,12.456597328186
4528,1704973949698.650186,12.456597328186
4529,1704973949713.637768,12.4515333175659
4530,1704973949728.662732,12.4515333175659
4531,1704973949743.638759,12.4515333175659
4532,1704973949758.636186,12.4515333175659
4533,1704973949773.663759,12.4515333175659
4534,1704973949788.635732,12.4515333175659
4535,1704973949803.660688,12.4515333175659
4536,1704973949818.632594,12.4515333175659
4537,1704973949833.645848,12.4515333175659
4538,1704973949848.655874,12.456597328186
4539,1704973949863.637928,12.456597328186
4540,1704973949878.640986,12.456597328186
4541,1704973949893.637892,12.456597328186
4542,1704973949908.639541,12.456597328186
4543,1704973949923.641448,12.456597328186
4544,1704973949938.638354,12.456597328186
4545,1704973949953.644986,12.456597328186
4546,1704973949968.641146,12.456597328186
4547,1704973949983.640346,12.456597328186
4548,1704973949998.637674,12.456597328186
4549,1704973950013.643226,12.456597328186
4550,1704973950028.661172,12.456597328186
4551,1704973950043.640292,12.456597328186
4552,1704973950058.642448,12.456597328186
4553,1704973950073.680528,12.456597328186
4554,1704973950088.635688,12.456597328186
4555,1704973950103.643346,12.456597328186
4556,1704973950118.637799,12.456597328186
4557,1704973950133.665319,12.456597328186
4558,1704973950148.637919,12.456597328186
4559,1704973950163.643026,12.456597328186
4560,1704973950178.640514,12.456597328186
4561,1704973950193.638572,12.456597328186
4562,1704973950208.643301,12.456597328186
4563,1704973950223.643194,12.456597328186
4564,1704973950238.639346,12.456597328186
4565,1704973950253.644572,12.456597328186
4566,1704973950268.661252,12.456597328186
4567,1704973950283.643128,12.456597328186
4568,1704973950298.639048,12.456597328186
4569,1704973950313.639826,12.456597328186
4570,1704973950328.659866,12.456597328186
4571,1704973950343.647834,12.456597328186
4572,1704973950358.641968,12.456597328186
4573,1704973950373.675261,12.456597328186
4574,1704973950388.633474,12.4616603851318
4575,1704973950403.668306,12.4616603851318
4576,1704973950418.640039,12.4616603851318
4577,1704973950433.642434,12.4616603851318
4578,1704973950448.660274,12.4616603851318
4579,1704973950463.675212,12.4616603851318
4580,1704973950478.672354,12.4616603851318
4581,1704973950493.637692,12.4616603851318
4582,1704973950508.647154,12.4616603851318
4583,1704973950523.660088,12.4616603851318
4584,1704973950538.642501,12.4616603851318
4585,1704973950553.651012,12.4616603851318
4586,1704973950568.636381,12.4616603851318
4587,1704973950583.641008,12.4616603851318
4588,1704973950598.636052,12.4616603851318
4589,1704973950613.639266,12.4616603851318
4590,1704973950628.644941,12.4616603851318
4591,1704973950643.717634,12.4616603851318
4592,1704973950658.643706,12.4667253494263
4593,1704973950673.652474,12.4667253494263
4594,1704973950688.639528,12.4667253494263
4595,1704973950703.660119,12.4667253494263
4596,1704973950718.640999,12.4667253494263
4597,1704973950733.649861,12.4667253494263
4598,1704973950748.633634,12.4667253494263
4599,1704973950763.636546,12.4667253494263
4600,1704973950778.640354,12.4667253494263
4601,1704973950793.635341,12.4667253494263
4602,1704973950808.643879,12.4667253494263
4603,1704973950823.661208,12.4667253494263
4604,1704973950838.642479,12.4667253494263
4605,1704973950853.649688,12.4667253494263
4606,1704973950868.636648,12.4667253494263
4607,1704973950883.640812,12.4667253494263
4608,1704973950898.638368,12.4667253494263
4609,1704973950913.657492,12.4667253494263
4610,1704973950928.666186,12.4717884063721
4611,1704973950943.667959,12.4717884063721
4612,1704973950958.647906,12.4717884063721
4613,1704973950973.639008,12.4717884063721
4614,1704973950988.640652,12.4717884063721
4615,1704973951003.659434,12.4717884063721
4616,1704973951018.640719,12.4717884063721
4617,1704973951033.641972,12.4717884063721
4618,1704973951048.637261,12.4717884063721
4619,1704973951063.636648,12.4768524169922
4620,1704973951078.639541,12.4768524169922
4621,1704973951093.637292,12.4768524169922
4622,1704973951108.648226,12.4768524169922
4623,1704973951123.639154,12.4768524169922
4624,1704973951138.649288,12.4768524169922
4625,1704973951153.639034,12.4768524169922
4626,1704973951168.638972,12.4768524169922
4627,1704973951183.640874,12.4768524169922
4628,1704973951198.664959,12.481915473938
4629,1704973951213.638719,12.481915473938
4630,1704973951228.641106,12.481915473938
4631,1704973951243.658306,12.481915473938
4632,1704973951258.665808,12.481915473938
4633,1704973951273.653746,12.481915473938
4634,1704973951288.650021,12.481915473938
4635,1704973951303.638248,12.481915473938
4636,1704973951318.643408,12.481915473938
4637,1704973951333.640714,12.4869794845581
4638,1704973951348.638186,12.4869794845581
4639,1704973951363.641154,12.4869794845581
4640,1704973951378.665079,12.4869794845581
4641,1704973951393.638874,12.4869794845581
4642,1704973951408.645994,12.4869794845581
4643,1704973951423.640674,12.4869794845581
4644,1704973951438.641088,12.4869794845581
4645,1704973951453.662492,12.4869794845581
4646,1704973951468.638932,12.497106552124
4647,1704973951483.638199,12.497106552124
4648,1704973951498.658261,12.497106552124
4649,1704973951513.640141,12.497106552124
4650,1704973951528.637212,12.497106552124
4651,1704973951543.642768,12.497106552124
4652,1704973951558.638946,12.497106552124
4653,1704973951573.646101,12.497106552124
4654,1704973951588.673266,12.497106552124
4655,1704973951603.637599,12.5021696090698
4656,1704973951618.644714,12.5021696090698
4657,1704973951633.639848,12.5021696090698
4658,1704973951648.637728,12.5021696090698
4659,1704973951663.639661,12.5021696090698
4660,1704973951678.659914,12.5021696090698
4661,1704973951693.636786,12.5021696090698
4662,1704973951708.645528,12.5021696090698
4663,1704973951723.661732,12.5021696090698
4664,1704973951738.667674,12.5122976303101
4665,1704973951753.658274,12.5122976303101
4666,1704973951768.634301,12.5122976303101
4667,1704973951783.641812,12.5122976303101
4668,1704973951798.629701,12.5122976303101
4669,1704973951813.638901,12.5122976303101
4670,1704973951828.641488,12.5122976303101
4671,1704973951843.637372,12.5122976303101
4672,1704973951858.639799,12.5122976303101
4673,1704973951873.665039,12.522424697876
4674,1704973951888.638466,12.522424697876
4675,1704973951903.660839,12.522424697876
4676,1704973951918.639328,12.522424697876
4677,1704973951933.637519,12.522424697876
4678,1704973951948.640639,12.522424697876
4679,1704973951963.639599,12.522424697876
4680,1704973951978.656928,12.522424697876
4681,1704973951993.649572,12.522424697876
4682,1704973952008.640061,12.5325517654419
4683,1704973952023.659706,12.5325517654419
4684,1704973952038.640248,12.5325517654419
4685,1704973952053.645612,12.5325517654419
4686,1704973952068.638879,12.5325517654419
4687,1704973952083.649559,12.5325517654419
4688,1704973952098.637466,12.5325517654419
4689,1704973952113.639132,12.5325517654419
4690,1704973952128.641194,12.5325517654419
4691,1704973952143.648519,12.5426788330078
4692,1704973952158.640488,12.5426788330078
4693,1704973952173.648812,12.5426788330078
4694,1704973952188.637839,12.5426788330078
4695,1704973952203.640621,12.5426788330078
4696,1704973952218.637452,12.5426788330078
4697,1704973952233.670852,12.5426788330078
4698,1704973952248.634834,12.5426788330078
4699,1704973952263.650559,12.5426788330078
4700,1704973952278.638981,12.5528059005737
4701,1704973952293.647314,12.5528059005737
4702,1704973952308.644621,12.5528059005737
4703,1704973952323.637786,12.5528059005737
4704,1704973952338.641314,12.5528059005737
4705,1704973952353.668021,12.5528059005737
4706,1704973952368.638528,12.5528059005737
4707,1704973952383.667826,12.5528059005737
4708,1704973952398.639434,12.5528059005737
4709,1704973952413.640279,12.5679979324341
4710,1704973952428.656274,12.5679979324341
4711,1704973952443.639781,12.5679979324341
4712,1704973952458.642879,12.5679979324341
4713,1704973952473.643528,12.5679979324341
4714,1704973952488.645986,12.5679979324341
4715,1704973952503.640706,12.5679979324341
4716,1704973952518.638679,12.5679979324341
4717,1704973952533.637199,12.5679979324341
4718,1704973952548.654514,12.5831890106201
4719,1704973952563.644079,12.5831890106201
4720,1704973952578.651159,12.5831890106201
4721,1704973952593.639514,12.5831890106201
4722,1704973952608.646332,12.5831890106201
4723,1704973952623.640919,12.5831890106201
4724,1704973952638.639808,12.5831890106201
4725,1704973952653.658759,12.5831890106201
4726,1704973952668.638532,12.5831890106201
4727,1704973952683.665586,12.6034440994263
4728,1704973952698.637568,12.6034440994263
4729,1704973952713.640412,12.6034440994263
4730,1704973952728.653226,12.6034440994263
4731,1704973952743.639634,12.6034440994263
4732,1704973952758.642741,12.6034440994263
4733,1704973952773.673221,12.6034440994263
4734,1704973952788.637866,12.6034440994263
4735,1704973952803.639874,12.6034440994263
4736,1704973952818.663821,12.618634223938
4737,1704973952833.638261,12.618634223938
4738,1704973952848.641959,12.618634223938
4739,1704973952863.670328,12.618634223938
4740,1704973952878.640834,12.618634223938
4741,1704973952893.638772,12.618634223938
4742,1704973952908.640452,12.618634223938
4743,1704973952923.637626,12.618634223938
4744,1704973952938.643981,12.618634223938
4745,1704973952953.661666,12.6388883590698
4746,1704973952968.638261,12.6388883590698
4747,1704973952983.641199,12.6388883590698
4748,1704973952998.630714,12.6388883590698
4749,1704973953013.638741,12.6388883590698
4750,1704973953028.643586,12.6388883590698
4751,1704973953043.638199,12.6388883590698
4752,1704973953058.641812,12.6388883590698
4753,1704973953073.664786,12.6388883590698
4754,1704973953088.640168,12.659143447876
4755,1704973953103.641652,12.659143447876
4756,1704973953118.720261,12.659143447876
4757,1704973953133.644448,12.659143447876
4758,1704973953148.658381,12.659143447876
4759,1704973953163.645852,12.659143447876
4760,1704973953178.662061,12.659143447876
4761,1704973953193.640706,12.659143447876
4762,1704973953208.665754,12.659143447876
4763,1704973953223.638946,12.6793975830078
4764,1704973953238.642799,12.6793975830078
4765,1704973953253.644968,12.6793975830078
4766,1704973953268.638252,12.6793975830078
4767,1704973953283.641786,12.6793975830078
4768,1704973953298.636412,12.6793975830078
4769,1704973953313.639888,12.6793975830078
4770,1704973953328.659346,12.6793975830078
4771,1704973953343.638626,12.6793975830078
4772,1704973953358.642506,12.7047166824341
4773,1704973953373.663986,12.7047166824341
4774,1704973953388.637381,12.7047166824341
4775,1704973953403.643212,12.7047166824341
4776,1704973953418.635074,12.7047166824341
4777,1704973953433.645461,12.7047166824341
4778,1704973953448.641181,12.7047166824341
4779,1704973953463.638048,12.7047166824341
4780,1704973953478.636359,12.7047166824341
4781,1704973953493.675541,12.730034828186
4782,1704973953508.677186,12.730034828186
4783,1704973953523.640488,12.730034828186
4784,1704973953538.638732,12.730034828186
4785,1704973953553.657399,12.730034828186
4786,1704973953568.637679,12.730034828186
4787,1704973953583.640719,12.730034828186
4788,1704973953598.663928,12.730034828186
4789,1704973953613.638812,12.730034828186
4790,1704973953628.642386,12.755352973938
4791,1704973953643.648834,12.755352973938
4792,1704973953658.640359,12.755352973938
4793,1704973953673.665714,12.755352973938
4794,1704973953688.639866,12.755352973938
4795,1704973953703.656101,12.755352973938
4796,1704973953718.636772,12.755352973938
4797,1704973953733.638288,12.755352973938
4798,1704973953748.643319,12.755352973938
4799,1704973953763.641141,12.7806711196899
4800,1704973953778.635892,12.7806711196899
4801,1704973953793.664186,12.7806711196899
4802,1704973953808.641052,12.7806711196899
4803,1704973953823.647314,12.7806711196899
4804,1704973953838.665221,12.7806711196899
4805,1704973953853.645599,12.7806711196899
4806,1704973953868.637434,12.7806711196899
4807,1704973953883.640572,12.7806711196899
4808,1704973953898.641528,12.811053276062
4809,1704973953913.636808,12.811053276062
4810,1704973953928.642501,12.811053276062
4811,1704973953943.660319,12.811053276062
4812,1704973953958.656572,12.811053276062
4813,1704973953973.669114,12.811053276062
4814,1704973953988.640012,12.811053276062
4815,1704973954003.650412,12.811053276062
4816,1704973954018.640688,12.811053276062
4817,1704973954033.641452,12.8414354324341
4818,1704973954048.672852,12.8414354324341
4819,1704973954063.639248,12.8414354324341
4820,1704973954078.641492,12.8414354324341
4821,1704973954093.637092,12.8414354324341
4822,1704973954108.641652,12.8414354324341
4823,1704973954123.640786,12.8414354324341
4824,1704973954138.638132,12.8414354324341
4825,1704973954153.641194,12.8414354324341
4826,1704973954168.656448,12.8718166351318
4827,1704973954183.638914,12.8718166351318
4828,1704973954198.660474,12.8718166351318
4829,1704973954213.648132,12.8718166351318
4830,1704973954228.639959,12.8718166351318
4831,1704973954243.635474,12.8718166351318
4832,1704973954258.642692,12.8718166351318
4833,1704973954273.644759,12.8718166351318
4834,1704973954288.654732,12.8718166351318
4835,1704973954303.676488,12.907262802124
4836,1704973954318.638688,12.907262802124
4837,1704973954333.642128,12.907262802124
4838,1704973954348.657728,12.907262802124
4839,1704973954363.641648,12.907262802124
4840,1704973954378.647794,12.907262802124
4841,1704973954393.638461,12.907262802124
4842,1704973954408.644346,12.907262802124
4843,1704973954423.663923,12.907262802124
4844,1704973954438.648074,12.9427080154419
4845,1704973954453.640772,12.9427080154419
4846,1704973954468.639266,12.9427080154419
4847,1704973954483.665928,12.9427080154419
4848,1704973954498.638928,12.9427080154419
4849,1704973954513.636519,12.9427080154419
4850,1704973954528.662506,12.9427080154419
4851,1704973954543.639079,12.9427080154419
4852,1704973954558.642052,12.9427080154419
4853,1704973954573.650359,12.9781541824341
4854,1704973954588.639674,12.9781541824341
4855,1704973954603.638834,12.9781541824341
4856,1704973954618.641181,12.9781541824341
4857,1704973954633.654746,12.9781541824341
4858,1704973954648.659448,12.9781541824341
4859,1704973954663.665826,12.9781541824341
4860,1704973954678.638021,12.9781541824341
4861,1704973954693.641559,12.9781541824341
4862,1704973954708.645919,13.0186634063721
4863,1704973954723.638186,13.0186634063721
4864,1704973954738.641234,13.0186634063721
4865,1704973954753.660626,13.0186634063721
4866,1704973954768.639839,13.0186634063721
4867,1704973954783.639879,13.0186634063721
4868,1704973954798.663492,13.0186634063721
4869,1704973954813.717839,13.0186634063721
4870,1704973954828.636941,13.0186634063721
4871,1704973954843.639266,13.0591726303101
4872,1704973954858.644048,13.0591726303101
4873,1704973954873.641381,13.0591726303101
4874,1704973954888.638319,13.0591726303101
4875,1704973954903.654959,13.0591726303101
4876,1704973954918.637394,13.0591726303101
4877,1704973954933.642052,13.0591726303101
4878,1704973954948.637741,13.0591726303101
4879,1704973954963.638648,13.0591726303101
4880,1704973954978.646794,13.0996809005737
4881,1704973954993.638106,13.0996809005737
4882,1704973955008.643834,13.0996809005737
4883,1704973955023.656021,13.0996809005737
4884,1704973955038.641101,13.0996809005737
4885,1704973955053.648586,13.0996809005737
4886,1704973955068.658474,13.0996809005737
4887,1704973955083.639759,13.0996809005737
4888,1704973955098.637199,13.0996809005737
4889,1704973955113.673194,13.140191078186
4890,1704973955128.639874,13.140191078186
4891,1704973955143.639768,13.140191078186
4892,1704973955158.644088,13.140191078186
4893,1704973955173.656461,13.140191078186
4894,1704973955188.640461,13.140191078186
4895,1704973955203.641706,13.140191078186
4896,1704973955218.659866,13.140191078186
4897,1704973955233.652199,13.140191078186
4898,1704973955248.643892,13.180700302124
4899,1704973955263.638226,13.180700302124
4900,1704973955278.631674,13.180700302124
4901,1704973955293.641372,13.180700302124
4902,1704973955308.641799,13.180700302124
4903,1704973955323.641061,13.180700302124
4904,1704973955338.666772,13.180700302124
4905,1704973955353.637692,13.180700302124
4906,1704973955368.635132,13.180700302124
4907,1704973955383.642999,13.2262725830078
4908,1704973955398.642306,13.2262725830078
4909,1704973955413.640319,13.2262725830078
4910,1704973955428.641759,13.2262725830078
4911,1704973955443.666052,13.2262725830078
4912,1704973955458.640568,13.2262725830078
4913,1704973955473.676399,13.2262725830078
4914,1704973955488.638506,13.2262725830078
4915,1704973955503.640692,13.2262725830078
4916,1704973955518.637959,13.2718458175659
4917,1704973955533.640092,13.2718458175659
4918,1704973955548.641532,13.2718458175659
4919,1704973955563.637892,13.2718458175659
4920,1704973955578.640279,13.2718458175659
4921,1704973955593.659568,13.2718458175659
4922,1704973955608.641212,13.2718458175659
4923,1704973955623.639301,13.2718458175659
4924,1704973955638.658959,13.2718458175659
4925,1704973955653.639434,13.317419052124
4926,1704973955668.642808,13.317419052124
4927,1704973955683.638861,13.317419052124
4928,1704973955698.635479,13.317419052124
4929,1704973955713.657866,13.317419052124
4930,1704973955728.640608,13.317419052124
4931,1704973955743.649679,13.317419052124
4932,1704973955758.665132,13.317419052124
4933,1704973955773.666079,13.317419052124
4934,1704973955788.638532,13.3629913330078
4935,1704973955803.641306,13.3629913330078
4936,1704973955818.638541,13.3629913330078
4937,1704973955833.641194,13.3629913330078
