Sample,X(ms) [05.01.2024 13:27:26 708 UTC],"firstHeater[%Q0.5]","secondHeater[%Q0.6]","thirdHeater[%Q0.7]"
788,1704461247400.076663,0,1,1
789,1704461247410.113745,0,1,1
790,1704461247420.077509,0,1,1
791,1704461247430.077983,0,1,1
792,1704461247440.080209,0,1,1
793,1704461247450.077677,0,1,1
794,1704461247460.143623,0,1,1
795,1704461247470.193569,0,1,1
796,1704461247480.249406,0,1,1
797,1704461247490.108364,0,1,1
798,1704461247500.161526,0,1,1
799,1704461247510.221311,0,1,1
800,1704461247520.278280,0,1,1
801,1704461247530.079489,0,1,1
802,1704461247540.079802,0,1,1
803,1704461247550.080957,0,1,1
804,1704461247560.079647,0,1,1
805,1704461247570.079679,0,1,1
806,1704461247580.080824,0,1,1
807,1704461247590.080345,0,1,1
808,1704461247600.080618,0,1,1
809,1704461247610.080440,0,1,1
810,1704461247620.080462,0,1,1
811,1704461247630.431083,0,1,1
812,1704461247640.133697,0,1,1
813,1704461247650.190917,0,1,1
814,1704461247660.237787,0,1,1
815,1704461247670.096304,0,1,1
816,1704461247680.147693,0,1,1
817,1704461247690.197729,0,1,1
818,1704461247700.253506,0,1,1
819,1704461247710.085573,0,1,0
820,1704461247720.081308,0,1,0
821,1704461247730.082432,0,1,0
822,1704461247740.093455,0,1,0
823,1704461247750.082287,0,1,0
824,1704461247760.150858,0,1,0
825,1704461247770.220791,0,1,0
826,1704461247780.263825,0,1,0
827,1704461247790.121069,0,1,0
828,1704461247800.172057,0,1,0
829,1704461247810.228716,0,1,0
830,1704461247820.283661,0,1,0
831,1704461247830.083127,0,1,0
832,1704461247840.084402,0,1,0
833,1704461247850.083272,0,1,0
834,1704461247860.084257,0,1,0
835,1704461247870.084329,0,1,0
836,1704461247880.087267,0,1,0
837,1704461247890.084194,0,1,0
838,1704461247900.084326,0,1,0
839,1704461247910.084249,0,1,0
840,1704461247920.085283,0,1,0
841,1704461247930.088642,0,1,0
842,1704461247940.139209,0,1,0
843,1704461247950.200276,0,1,0
844,1704461247960.247156,0,1,0
845,1704461247970.101645,0,1,0
846,1704461247980.159717,0,1,0
847,1704461247990.232245,0,1,0
848,1704461248000.273285,0,1,0
849,1704461248010.086487,0,1,0
850,1704461248020.086309,0,1,0
851,1704461248030.088195,0,1,0
852,1704461248040.088377,0,1,0
853,1704461248050.086977,0,1,0
854,1704461248060.087110,0,1,0
855,1704461248070.090959,0,1,0
856,1704461248080.087064,0,1,0
857,1704461248090.088549,0,1,0
858,1704461248100.106856,0,1,0
859,1704461248110.148907,0,1,0
860,1704461248120.199906,0,1,0
861,1704461248130.251595,0,1,0
862,1704461248140.111434,0,1,0
863,1704461248150.160178,0,1,0
864,1704461248160.215915,0,1,0
865,1704461248170.266512,0,1,0
866,1704461248180.091466,0,1,0
867,1704461248190.088934,0,1,0
868,1704461248200.090048,0,1,0
869,1704461248210.089149,0,1,1
870,1704461248220.091957,0,1,1
871,1704461248230.092330,0,1,1
872,1704461248240.090679,0,1,1
873,1704461248250.091192,0,1,1
874,1704461248260.091816,0,1,1
875,1704461248270.089995,0,1,1
876,1704461248280.093815,0,1,1
877,1704461248290.164710,0,1,1
878,1704461248300.203515,0,1,1
879,1704461248310.264251,0,1,1
880,1704461248320.113070,0,1,1
881,1704461248330.170039,0,1,1
882,1704461248340.226758,0,1,1
883,1704461248350.274360,0,1,1
884,1704461248360.091880,0,1,1
885,1704461248370.101520,0,1,1
886,1704461248380.091935,0,1,1
887,1704461248390.091877,0,1,1
888,1704461248400.091940,0,1,1
889,1704461248410.091932,0,1,1
890,1704461248420.149863,0,1,1
891,1704461248430.277615,0,1,1
892,1704461248440.138847,0,1,1
893,1704461248450.202148,0,1,1
894,1704461248460.247596,0,1,1
895,1704461248470.092607,0,1,1
896,1704461248480.094483,0,1,1
897,1704461248490.093614,0,1,1
898,1704461248500.093757,0,1,1
899,1704461248510.102225,0,1,1
900,1704461248520.093711,0,1,1
901,1704461248530.095076,0,1,1
902,1704461248540.093816,0,1,1
903,1704461248550.094891,0,1,1
904,1704461248560.094763,0,1,1
905,1704461248570.095597,0,1,1
906,1704461248580.102442,0,1,1
907,1704461248590.153741,0,1,1
908,1704461248600.221610,0,1,1
909,1704461248610.279672,0,1,1
910,1704461248620.187231,0,1,1
911,1704461248630.362923,0,1,1
912,1704461248640.145267,0,1,1
913,1704461248650.099483,0,1,1
914,1704461248660.096781,0,1,1
915,1704461248670.108755,0,1,1
916,1704461248680.260402,0,1,1
917,1704461248690.120402,0,1,1
918,1704461248700.213128,0,1,1
919,1704461248710.242456,0,1,1
920,1704461248720.111663,0,1,0
921,1704461248730.193449,0,1,0
922,1704461248740.227775,0,1,0
923,1704461248750.100890,0,1,0
924,1704461248760.098047,0,1,0
925,1704461248770.153203,0,1,0
926,1704461248780.136604,0,1,0
927,1704461248790.112611,0,1,0
928,1704461248800.102394,0,1,0
929,1704461248810.102507,0,1,0
930,1704461248820.103752,0,1,0
931,1704461248830.099346,0,1,0
932,1704461248840.100130,0,1,0
933,1704461248850.123426,0,1,0
934,1704461248860.186116,0,1,0
935,1704461248870.249407,0,1,0
936,1704461248880.145655,0,1,0
937,1704461248890.235045,0,1,0
938,1704461248900.157782,0,1,0
939,1704461248910.102340,0,1,0
940,1704461248920.103796,0,1,0
941,1704461248930.253819,0,1,0
942,1704461248940.206623,0,1,0
943,1704461248950.289561,0,1,0
944,1704461248960.100779,0,1,0
945,1704461248970.100812,0,1,0
946,1704461248980.160546,0,1,0
947,1704461248990.211815,0,1,0
948,1704461249000.284764,0,1,0
949,1704461249010.132320,0,1,0
950,1704461249020.187997,0,1,0
951,1704461249030.299208,0,1,0
952,1704461249040.102592,0,1,0
953,1704461249050.122291,0,1,0
954,1704461249060.103989,0,1,0
955,1704461249070.101357,0,1,0
956,1704461249080.102271,0,1,0
957,1704461249090.104718,0,1,0
958,1704461249100.103608,0,1,0
959,1704461249110.102709,0,1,0
960,1704461249120.212878,0,1,0
961,1704461249130.169338,0,1,0
962,1704461249140.236076,0,1,0
963,1704461249150.290871,0,1,0
964,1704461249160.106628,0,1,0
965,1704461249170.104727,0,1,0
966,1704461249180.105531,0,1,0
967,1704461249190.105623,0,1,0
968,1704461249200.103191,0,1,0
969,1704461249210.103484,0,1,0
970,1704461249220.106021,0,1,1
971,1704461249230.104080,0,1,1
972,1704461249240.104082,0,1,1
973,1704461249250.106179,0,1,1
974,1704461249260.142038,0,1,1
975,1704461249270.198126,0,1,1
976,1704461249280.299418,0,1,1
977,1704461249290.199894,0,1,1
978,1704461249300.105058,0,1,1
979,1704461249310.110551,0,1,1
980,1704461249320.105153,0,1,1
981,1704461249330.108682,0,1,1
982,1704461249340.106420,0,1,1
983,1704461249350.106002,0,1,1
984,1704461249360.107678,0,1,1
985,1704461249370.106187,0,1,1
986,1704461249380.106240,0,1,1
987,1704461249390.107494,0,1,1
988,1704461249400.107907,0,1,1
989,1704461249410.140922,0,1,1
990,1704461249420.192761,0,1,1
991,1704461249430.250141,0,1,1
992,1704461249440.112245,0,1,1
993,1704461249450.173382,0,1,1
994,1704461249460.241442,0,1,1
995,1704461249470.302980,0,1,1
996,1704461249480.109439,0,1,1
997,1704461249490.109832,0,1,1
998,1704461249500.113121,0,1,1
999,1704461249510.111400,0,1,1
1000,1704461249520.110691,0,1,1
1001,1704461249530.110664,0,1,1
1002,1704461249540.111227,0,1,1
1003,1704461249550.115237,0,1,1
1004,1704461249560.111202,0,1,1
1005,1704461249570.122305,0,1,1
1006,1704461249580.196356,0,1,1
1007,1704461249590.248807,0,1,1
1008,1704461249600.296248,0,1,1
1009,1704461249610.118658,0,1,1
1010,1704461249620.110495,0,1,1
1011,1704461249630.151714,0,1,1
1012,1704461249640.251925,0,1,1
1013,1704461249650.303324,0,1,1
1014,1704461249660.179173,0,1,1
1015,1704461249670.241042,0,1,1
1016,1704461249680.289545,0,1,1
1017,1704461249690.114639,0,1,1
1018,1704461249700.114922,0,1,1
1019,1704461249710.111899,0,1,1
1020,1704461249720.116049,0,1,0
1021,1704461249730.110912,0,1,0
1022,1704461249740.111605,0,1,0
1023,1704461249750.112249,0,1,0
1024,1704461249760.111680,0,1,0
1025,1704461249770.111542,0,1,0
1026,1704461249780.111475,0,1,0
1027,1704461249790.112960,0,1,0
1028,1704461249800.165661,0,1,0
1029,1704461249810.244431,0,1,0
1030,1704461249820.270372,0,1,0
1031,1704461249830.130813,0,1,0
1032,1704461249840.183514,0,1,0
1033,1704461249850.114276,0,1,0
1034,1704461249860.112606,0,1,0
1035,1704461249870.113860,0,1,0
1036,1704461249880.114123,0,1,0
1037,1704461249890.116540,0,1,0
1038,1704461249900.113557,0,1,0
1039,1704461249910.116395,0,1,0
1040,1704461249920.114514,0,1,0
1041,1704461249930.114847,0,1,0
1042,1704461249940.128334,0,1,0
1043,1704461249950.118208,0,1,0
1044,1704461249960.118711,0,1,0
1045,1704461249970.152046,0,1,0
1046,1704461249980.224865,0,1,0
1047,1704461249990.137133,0,1,0
1048,1704461250000.246641,0,1,0
1049,1704461250010.137819,0,1,0
1050,1704461250020.122372,0,1,0
1051,1704461250030.122585,0,1,0
1052,1704461250040.122056,0,1,0
1053,1704461250050.123031,0,1,0
1054,1704461250060.123333,0,1,0
1055,1704461250070.206963,0,1,0
1056,1704461250080.173302,0,1,0
1057,1704461250090.263694,0,1,0
1058,1704461250100.132109,0,1,0
1059,1704461250110.120300,0,1,0
1060,1704461250120.118439,0,1,0
1061,1704461250130.117359,0,1,0
1062,1704461250140.117351,0,1,0
1063,1704461250150.117865,0,1,0
1064,1704461250160.122446,0,1,0
1065,1704461250170.118340,0,1,0
1066,1704461250180.121338,0,1,0
1067,1704461250190.127903,0,1,0
1068,1704461250200.200812,0,1,0
1069,1704461250210.257371,0,1,0
1070,1704461250220.143459,0,1,1
1071,1704461250230.227990,0,1,1
1072,1704461250240.133135,0,1,1
1073,1704461250250.134900,0,1,1
1074,1704461250260.368822,0,1,1
1075,1704461250270.233961,0,1,1
1076,1704461250280.159554,0,1,1
1077,1704461250290.266026,0,1,1
1078,1704461250300.213069,0,1,1
1079,1704461250310.124936,0,1,1
1080,1704461250320.154103,0,1,1
1081,1704461250330.320347,0,1,1
1082,1704461250340.375122,0,1,1
1083,1704461250350.249960,0,1,1
1084,1704461250360.316908,0,1,1
1085,1704461250370.342999,0,1,1
1086,1704461250381.282244,0,1,1
1087,1704461250391.143045,0,1,1
1088,1704461250401.142056,0,1,1
1089,1704461250411.149883,0,1,1
1090,1704461250421.159343,0,1,1
1091,1704461250431.200793,0,1,1
1092,1704461250441.285765,0,1,1
1093,1704461250451.160212,0,1,1
1094,1704461250461.389013,0,1,1
1095,1704461250471.148565,0,1,1
1096,1704461250481.139640,0,1,1
1097,1704461250491.141396,0,1,1
1098,1704461250501.128093,0,1,1
1099,1704461250511.139387,0,1,1
1100,1704461250521.200634,0,1,1
1101,1704461250531.182793,0,1,1
1102,1704461250541.240854,0,1,1
1103,1704461250551.334292,0,1,1
1104,1704461250561.184824,0,1,1
1105,1704461250571.243256,0,1,1
1106,1704461250581.336784,0,1,1
1107,1704461250591.123095,0,1,1
1108,1704461250601.125101,0,1,1
1109,1704461250611.126577,0,1,1
1110,1704461250621.126910,0,1,1
1111,1704461250631.125179,0,1,1
1112,1704461250641.130060,0,1,1
1113,1704461250651.124432,0,1,1
1114,1704461250661.125466,0,1,1
1115,1704461250671.127623,0,1,1
1116,1704461250681.124529,0,1,1
1117,1704461250691.164597,0,1,1
1118,1704461250701.214844,0,1,1
1119,1704461250711.276141,0,1,1
1120,1704461250721.135580,0,1,0
1121,1704461250731.188051,0,1,0
1122,1704461250741.247725,0,1,0
1123,1704461250751.306147,0,1,0
1124,1704461250761.128937,0,1,0
1125,1704461250771.133247,0,1,0
1126,1704461250781.135023,0,1,0
1127,1704461250791.127822,0,1,0
1128,1704461250801.141239,0,1,0
1129,1704461250811.134359,0,1,0
1130,1704461250821.267180,0,1,0
1131,1704461250831.128232,0,1,0
1132,1704461250841.135318,0,1,0
1133,1704461250851.205091,0,1,0
1134,1704461250861.283661,0,1,0
1135,1704461250871.324009,0,1,0
1136,1704461250881.334711,0,1,0
1137,1704461250891.321108,0,1,0
1138,1704461250901.132096,0,1,0
1139,1704461250911.149671,0,1,0
1140,1704461250921.144173,0,1,0
1141,1704461250931.127735,0,1,0
1142,1704461250941.128469,0,1,0
1143,1704461250951.129283,0,1,0
1144,1704461250961.129195,0,1,0
1145,1704461250971.129297,0,1,0
1146,1704461250981.159947,0,1,0
1147,1704461250991.497784,0,1,0
1148,1704461251001.252155,0,1,0
1149,1704461251011.310327,0,1,0
1150,1704461251021.139949,0,1,0
1151,1704461251031.140092,0,1,0
1152,1704461251041.141928,0,1,0
1153,1704461251051.144365,0,1,0
1154,1704461251061.143245,0,1,0
1155,1704461251071.144690,0,1,0
1156,1704461251081.306877,0,1,0
1157,1704461251091.291661,0,1,0
1158,1704461251101.173181,0,1,0
1159,1704461251111.292307,0,1,0
1160,1704461251121.138470,0,1,0
1161,1704461251131.144043,0,1,0
1162,1704461251141.137974,0,1,0
1163,1704461251151.141583,0,1,0
1164,1704461251161.144531,0,1,0
1165,1704461251171.138963,0,1,0
1166,1704461251181.147251,0,1,0
1167,1704461251191.176949,0,1,0
1168,1704461251201.224461,0,1,0
1169,1704461251211.275789,0,1,0
1170,1704461251221.140949,0,1,1
1171,1704461251231.192658,0,1,1
1172,1704461251241.246582,0,1,1
1173,1704461251251.406184,0,1,1
1174,1704461251261.134576,0,1,1
1175,1704461251271.136132,0,1,1
1176,1704461251281.136425,0,1,1
1177,1704461251291.173506,0,1,1
1178,1704461251301.150466,0,1,1
1179,1704461251311.141321,0,1,1
1180,1704461251321.301534,0,1,1
1181,1704461251331.170781,0,1,1
1182,1704461251341.207713,0,1,1
1183,1704461251351.275983,0,1,1
1184,1704461251361.165157,0,1,1
1185,1704461251371.262923,0,1,1
1186,1704461251381.326635,0,1,1
1187,1704461251391.135579,0,1,1
1188,1704461251401.142284,0,1,1
1189,1704461251411.135394,0,1,1
1190,1704461251421.135797,0,1,1
1191,1704461251431.189981,0,1,1
1192,1704461251441.270765,0,1,1
1193,1704461251451.312555,0,1,1
1194,1704461251461.360438,0,1,1
1195,1704461251471.351293,0,1,1
1196,1704461251481.137825,0,1,1
1197,1704461251491.140602,0,1,1
1198,1704461251501.137409,0,1,1
1199,1704461251511.136860,0,1,1
1200,1704461251521.136442,0,1,1
1201,1704461251531.137997,0,1,1
1202,1704461251541.137839,0,1,1
1203,1704461251551.138733,0,1,1
1204,1704461251561.316379,0,1,1
1205,1704461251571.532366,0,1,1
1206,1704461251581.226465,0,1,1
1207,1704461251591.264368,0,1,1
1208,1704461251601.281413,0,1,1
1209,1704461251611.216393,0,1,1
1210,1704461251621.274715,0,1,1
1211,1704461251631.334449,0,1,1
1212,1704461251641.138133,0,1,1
1213,1704461251651.138717,0,1,1
1214,1704461251661.138228,0,1,1
1215,1704461251671.138251,0,1,1
1216,1704461251681.138233,0,1,1
1217,1704461251691.141722,0,1,1
1218,1704461251701.138999,0,1,1
1219,1704461251711.140304,0,1,1
1220,1704461251721.139084,0,1,0
1221,1704461251731.141922,0,1,0
1222,1704461251741.141564,0,1,0
1223,1704461251751.139692,0,1,0
1224,1704461251761.139995,0,1,0
1225,1704461251771.140038,0,1,0
1226,1704461251781.141152,0,1,0
1227,1704461251791.140473,0,1,0
1228,1704461251801.141378,0,1,0
1229,1704461251811.141400,0,1,0
1230,1704461251821.141262,0,1,0
1231,1704461251831.167223,0,1,0
1232,1704461251841.205818,0,1,0
1233,1704461251851.259952,0,1,0
1234,1704461251861.309417,0,1,0
1235,1704461251871.182571,0,1,0
1236,1704461251881.234501,0,1,0
1237,1704461251891.282975,0,1,0
1238,1704461251901.145669,0,1,0
1239,1704461251911.143959,0,1,0
1240,1704461251921.142077,0,1,0
1241,1704461251931.149474,0,1,0
1242,1704461251941.150237,0,1,0
1243,1704461251951.153025,0,1,0
1244,1704461251961.242726,0,1,0
1245,1704461251971.371309,0,1,0
1246,1704461251981.200772,0,1,0
1247,1704461251991.280193,0,1,0
1248,1704461252001.150061,0,1,0
1249,1704461252011.150605,0,1,0
1250,1704461252021.153753,0,1,0
1251,1704461252031.153204,0,1,0
1252,1704461252041.157615,0,1,0
1253,1704461252051.240804,0,1,0
1254,1704461252061.236618,0,1,0
1255,1704461252071.204170,0,1,0
1256,1704461252081.259356,0,1,0
1257,1704461252091.150023,0,1,0
1258,1704461252101.162689,0,1,0
1259,1704461252111.146260,0,1,0
1260,1704461252121.165749,0,1,0
1261,1704461252131.150553,0,1,0
1262,1704461252141.223773,0,1,0
1263,1704461252151.146571,0,1,0
1264,1704461252161.172391,0,1,0
1265,1704461252171.219693,0,1,0
1266,1704461252181.264970,0,1,0
1267,1704461252191.149976,0,1,0
1268,1704461252201.147364,0,1,0
1269,1704461252211.147216,0,1,0
1270,1704461252221.168108,0,1,1
1271,1704461252231.202755,0,1,1
1272,1704461252241.256869,0,1,1
1273,1704461252251.309179,0,1,1
1274,1704461252261.165091,0,1,1
1275,1704461252271.221890,0,1,1
1276,1704461252281.271576,0,1,1
1277,1704461252291.327604,0,1,1
1278,1704461252301.155373,0,1,1
1279,1704461252311.147480,0,1,1
1280,1704461252321.149366,0,1,1
1281,1704461252331.162493,0,1,1
1282,1704461252341.147477,0,1,1
1283,1704461252351.148582,0,1,1
1284,1704461252361.148534,0,1,1
1285,1704461252371.149498,0,1,1
1286,1704461252381.148569,0,1,1
1287,1704461252391.148642,0,1,1
1288,1704461252401.148955,0,1,1
1289,1704461252411.184704,0,1,1
1290,1704461252421.229350,0,1,1
1291,1704461252431.189658,0,1,1
1292,1704461252441.244443,0,1,1
1293,1704461252451.294489,0,1,1
1294,1704461252461.348924,0,1,1
1295,1704461252471.149823,0,1,1
1296,1704461252481.150386,0,1,1
1297,1704461252491.150409,0,1,1
1298,1704461252501.150361,0,1,1
1299,1704461252511.150313,0,1,1
1300,1704461252521.150446,0,1,1
1301,1704461252531.150378,0,1,1
1302,1704461252541.151352,0,1,1
1303,1704461252551.165171,0,1,1
1304,1704461252561.213664,0,1,1
1305,1704461252571.270393,0,1,1
1306,1704461252581.331650,0,1,1
1307,1704461252591.190187,0,1,1
1308,1704461252601.247487,0,1,1
1309,1704461252611.315477,0,1,1
1310,1704461252621.153946,0,1,1
1311,1704461252631.153979,0,1,1
1312,1704461252641.154191,0,1,1
1313,1704461252651.153853,0,1,1
1314,1704461252661.156220,0,1,1
1315,1704461252671.156142,0,1,1
1316,1704461252681.164901,0,1,1
1317,1704461252691.160295,0,1,1
1318,1704461252701.154055,0,1,1
1319,1704461252711.153246,0,1,1
1320,1704461252721.169810,0,1,0
1321,1704461252731.237940,0,1,0
1322,1704461252741.292615,0,1,0
1323,1704461252751.155560,0,1,0
1324,1704461252761.256251,0,1,0
1325,1704461252771.155916,0,1,0
1326,1704461252781.154365,0,1,0
1327,1704461252791.154428,0,1,0
1328,1704461252801.155091,0,1,0
1329,1704461252811.155755,0,1,0
1330,1704461252821.155136,0,1,0
1331,1704461252831.157152,0,1,0
1332,1704461252841.155682,0,1,0
1333,1704461252851.155394,0,1,0
1334,1704461252861.156077,0,1,0
1335,1704461252871.186978,0,1,0
1336,1704461252881.225713,0,1,0
1337,1704461252891.275398,0,1,0
1338,1704461252901.336846,0,1,0
1339,1704461252911.200192,0,1,0
1340,1704461252921.256911,0,1,0
1341,1704461252931.403007,0,1,0
1342,1704461252941.158190,0,1,0
1343,1704461252951.164454,0,1,0
1344,1704461252961.165549,0,1,0
1345,1704461252971.158899,0,1,0
1346,1704461252981.193306,0,1,0
1347,1704461252991.165366,0,1,0
1348,1704461253001.169255,0,1,0
1349,1704461253011.226926,0,1,0
1350,1704461253021.375517,0,1,0
1351,1704461253031.196193,0,1,0
1352,1704461253041.300702,0,1,0
1353,1704461253051.165480,0,1,0
1354,1704461253061.168739,0,1,0
1355,1704461253071.172628,0,1,0
1356,1704461253081.170166,0,1,0
1357,1704461253091.160009,0,1,0
1358,1704461253101.163168,0,1,0
1359,1704461253111.170855,0,1,0
1360,1704461253121.347398,0,1,0
1361,1704461253131.200765,0,1,0
1362,1704461253141.233068,0,1,0
1363,1704461253151.300347,0,1,0
1364,1704461253161.354411,0,1,0
1365,1704461253171.162694,0,1,0
1366,1704461253181.162896,0,1,0
1367,1704461253191.163680,0,1,0
1368,1704461253201.160487,0,1,0
1369,1704461253211.166059,0,1,0
1370,1704461253221.161583,0,1,1
1371,1704461253231.162928,0,1,1
1372,1704461253241.162149,0,1,1
1373,1704461253251.162071,0,1,1
1374,1704461253261.329067,0,1,1
1375,1704461253271.264037,0,1,1
1376,1704461253281.327008,0,1,1
1377,1704461253291.211163,0,1,1
1378,1704461253301.273633,0,1,1
1379,1704461253311.339108,0,1,1
1380,1704461253321.162860,0,1,1
1381,1704461253331.165817,0,1,1
1382,1704461253341.164337,0,1,1
1383,1704461253351.163889,0,1,1
1384,1704461253361.163661,0,1,1
1385,1704461253371.165647,0,1,1
1386,1704461253381.164567,0,1,1
1387,1704461253391.169098,0,1,1
1388,1704461253401.250343,0,1,1
1389,1704461253411.330195,0,1,1
1390,1704461253421.171770,0,1,1
1391,1704461253431.168326,0,1,1
1392,1704461253441.244261,0,1,1
1393,1704461253451.331988,0,1,1
1394,1704461253461.194953,0,1,1
1395,1704461253471.249438,0,1,1
1396,1704461253481.306717,0,1,1
1397,1704461253491.358948,0,1,1
1398,1704461253501.164966,0,1,1
1399,1704461253511.166281,0,1,1
1400,1704461253521.164630,0,1,1
1401,1704461253531.166286,0,1,1
1402,1704461253541.166449,0,1,1
1403,1704461253551.165760,0,1,1
1404,1704461253561.165672,0,1,1
1405,1704461253571.165484,0,1,1
1406,1704461253581.166739,0,1,1
1407,1704461253591.170769,0,1,1
1408,1704461253601.185268,0,1,1
1409,1704461253611.244241,0,1,1
1410,1704461253621.297664,0,1,1
1411,1704461253631.352449,0,1,1
1412,1704461253641.213681,0,1,1
1413,1704461253651.266773,0,1,1
1414,1704461253661.323181,0,1,1
1415,1704461253671.175326,0,1,1
1416,1704461253681.167314,0,1,1
1417,1704461253691.167446,0,1,1
1418,1704461253701.167509,0,1,1
1419,1704461253711.167281,0,1,1
1420,1704461253721.168355,0,1,0
1421,1704461253731.168748,0,1,0
1422,1704461253741.168410,0,1,0
1423,1704461253751.168583,0,1,0
1424,1704461253761.168455,0,1,0
1425,1704461253771.169369,0,1,0
1426,1704461253781.235295,0,1,0
1427,1704461253791.291563,0,1,0
1428,1704461253801.331941,0,1,0
1429,1704461253811.197611,0,1,0
1430,1704461253821.252677,0,1,0
1431,1704461253831.302403,0,1,0
1432,1704461253841.361095,0,1,0
1433,1704461253851.172153,0,1,0
1434,1704461253861.171745,0,1,0
1435,1704461253871.173821,0,1,0
1436,1704461253881.174535,0,1,0
1437,1704461253891.209332,0,1,0
1438,1704461253901.171273,0,1,0
1439,1704461253911.171296,0,1,0
1440,1704461253921.171378,0,1,0
1441,1704461253931.172543,0,1,0
1442,1704461253941.190439,0,1,0
1443,1704461253951.392681,0,1,0
1444,1704461253961.301402,0,1,0
1445,1704461253971.172422,0,1,0
1446,1704461253981.172004,0,1,0
1447,1704461253991.172367,0,1,0
1448,1704461254001.175755,0,1,0
1449,1704461254011.172472,0,1,0
1450,1704461254021.173787,0,1,0
1451,1704461254031.294275,0,1,0
1452,1704461254041.174613,0,1,0
1453,1704461254051.230300,0,1,0
1454,1704461254061.474220,0,1,0
1455,1704461254071.313220,0,1,0
1456,1704461254081.345162,0,1,0
1457,1704461254091.190064,0,1,0
1458,1704461254101.174497,0,1,0
1459,1704461254111.248709,0,1,0
1460,1704461254121.203406,0,1,0
1461,1704461254131.188731,0,1,0
1462,1704461254141.275195,0,1,0
1463,1704461254151.398940,0,1,0
1464,1704461254161.266444,0,1,0
1465,1704461254171.366784,0,1,0
1466,1704461254181.191528,0,1,0
1467,1704461254191.189376,0,1,0
1468,1704461254201.188607,0,1,0
1469,1704461254211.176387,0,1,0
1470,1704461254221.176249,0,1,0
1471,1704461254231.176181,0,1,1
1472,1704461254241.176584,0,1,1
1473,1704461254251.178139,0,1,1
1474,1704461254261.215522,0,1,1
1475,1704461254271.272541,0,1,1
1476,1704461254281.329080,0,1,1
1477,1704461254291.186435,0,1,1
1478,1704461254301.244205,0,1,1
1479,1704461254311.316644,0,1,1
1480,1704461254321.363113,0,1,1
1481,1704461254331.191554,0,1,1
1482,1704461254341.179974,0,1,1
1483,1704461254351.178594,0,1,1
1484,1704461254361.177324,0,1,1
1485,1704461254371.177978,0,1,1
1486,1704461254381.178491,0,1,1
1487,1704461254391.180708,0,1,1
1488,1704461254401.178977,0,1,1
1489,1704461254411.179230,0,1,1
1490,1704461254421.215069,0,1,1
1491,1704461254431.244577,0,1,1
1492,1704461254441.358383,0,1,1
1493,1704461254451.213804,0,1,1
1494,1704461254461.283697,0,1,1
1495,1704461254471.336649,0,1,1
1496,1704461254481.187492,0,1,1
1497,1704461254491.179730,0,1,1
1498,1704461254501.179692,0,1,1
1499,1704461254511.181598,0,1,1
1500,1704461254521.179907,0,1,1
1501,1704461254531.179909,0,1,1
1502,1704461254541.179691,0,1,1
1503,1704461254551.179684,0,1,1
