Sample,X(ms) [11.01.2024 12:05:15 480 UTC],"ExecutePWM_DB.tempAfterScaled"
6295,1704974717371.641924,12.4768524169922
6296,1704974717386.639075,12.4768524169922
6297,1704974717401.658524,12.4768524169922
6298,1704974717416.642017,12.4768524169922
6299,1704974717431.646670,12.4768524169922
6300,1704974717446.635777,12.4768524169922
6301,1704974717461.631764,12.4768524169922
6302,1704974717476.635355,12.4768524169922
6303,1704974717491.642848,12.4768524169922
6304,1704974717506.658128,12.4768524169922
6305,1704974717521.642137,12.4768524169922
6306,1704974717536.663928,12.4768524169922
6307,1704974717551.640915,12.4768524169922
6308,1704974717566.658497,12.4768524169922
6309,1704974717581.639630,12.4768524169922
6310,1704974717596.639737,12.4768524169922
6311,1704974717611.638284,12.4768524169922
6312,1704974717626.643164,12.4768524169922
6313,1704974717641.635644,12.4768524169922
6314,1704974717656.638675,12.4768524169922
6315,1704974717671.639888,12.4768524169922
6316,1704974717686.658995,12.4768524169922
6317,1704974717701.634755,12.4768524169922
6318,1704974717716.637408,12.4768524169922
6319,1704974717731.638284,12.4768524169922
6320,1704974717746.664422,12.4768524169922
6321,1704974717761.656950,12.4768524169922
6322,1704974717776.639910,12.4768524169922
6323,1704974717791.654430,12.4768524169922
6324,1704974717806.639310,12.4768524169922
6325,1704974717821.641670,12.4768524169922
6326,1704974717836.657048,12.4768524169922
6327,1704974717851.665075,12.4768524169922
6328,1704974717866.636884,12.4768524169922
6329,1704974717881.637182,12.4768524169922
6330,1704974717896.639364,12.4768524169922
6331,1704974717911.635608,12.4768524169922
6332,1704974717926.655582,12.4768524169922
6333,1704974717941.640608,12.4768524169922
6334,1704974717956.637937,12.4768524169922
6335,1704974717971.640910,12.4768524169922
6336,1704974717986.654848,12.4768524169922
6337,1704974718001.637630,12.4768524169922
6338,1704974718016.631035,12.4768524169922
6339,1704974718031.668764,12.4768524169922
6340,1704974718046.638022,12.4768524169922
6341,1704974718061.663102,12.4768524169922
6342,1704974718076.640915,12.4768524169922
6343,1704974718091.654590,12.4768524169922
6344,1704974718106.638790,12.4768524169922
6345,1704974718121.639208,12.4768524169922
6346,1704974718136.657604,12.4768524169922
6347,1704974718151.638977,12.4768524169922
6348,1704974718166.640324,12.4768524169922
6349,1704974718181.673848,12.4768524169922
6350,1704974718196.644275,12.4768524169922
6351,1704974718211.639955,12.4768524169922
6352,1704974718226.645070,12.4768524169922
6353,1704974718241.649937,12.4768524169922
6354,1704974718256.637408,12.4768524169922
6355,1704974718271.641488,12.4768524169922
6356,1704974718286.656888,12.4768524169922
6357,1704974718301.637404,12.4768524169922
6358,1704974718316.650062,12.4768524169922
6359,1704974718331.645728,12.4768524169922
6360,1704974718346.637390,12.4768524169922
6361,1704974718361.637582,12.4768524169922
6362,1704974718376.666670,12.4768524169922
6363,1704974718391.647742,12.4768524169922
6364,1704974718406.662244,12.4768524169922
6365,1704974718421.639475,12.4768524169922
6366,1704974718436.659964,12.4768524169922
6367,1704974718451.640137,12.4768524169922
6368,1704974718466.646817,12.4768524169922
6369,1704974718481.635830,12.4768524169922
6370,1704974718496.640124,12.4768524169922
6371,1704974718511.637470,12.4768524169922
6372,1704974718526.648715,12.4768524169922
6373,1704974718541.651182,12.4768524169922
6374,1704974718556.638942,12.4768524169922
6375,1704974718571.642230,12.4768524169922
6376,1704974718586.657644,12.4768524169922
6377,1704974718601.637502,12.4768524169922
6378,1704974718616.639230,12.4768524169922
6379,1704974718631.636697,12.4768524169922
6380,1704974718646.637488,12.4768524169922
6381,1704974718661.640102,12.4768524169922
6382,1704974718676.636582,12.4768524169922
6383,1704974718691.663550,12.4768524169922
6384,1704974718706.634790,12.4768524169922
6385,1704974718721.646915,12.4768524169922
6386,1704974718736.659937,12.4768524169922
6387,1704974718751.636635,12.4768524169922
6388,1704974718766.640937,12.4768524169922
6389,1704974718781.637817,12.4768524169922
6390,1704974718796.645297,12.4768524169922
6391,1704974718811.659902,12.4768524169922
6392,1704974718826.640888,12.4768524169922
6393,1704974718841.646475,12.4768524169922
6394,1704974718856.634137,12.4768524169922
6395,1704974718871.640528,12.4768524169922
6396,1704974718886.654955,12.4768524169922
6397,1704974718901.641217,12.4768524169922
6398,1704974718916.630430,12.4768524169922
6399,1704974718931.661550,12.4768524169922
6400,1704974718946.636430,12.4768524169922
6401,1704974718961.638782,12.4768524169922
6402,1704974718976.645990,12.4768524169922
6403,1704974718991.639142,12.4768524169922
6404,1704974719006.674493,12.4768524169922
6405,1704974719021.636030,12.4768524169922
6406,1704974719036.641208,12.4768524169922
6407,1704974719051.640262,12.4768524169922
6408,1704974719066.640155,12.4768524169922
6409,1704974719081.652830,12.4768524169922
6410,1704974719096.636564,12.4768524169922
6411,1704974719111.643324,12.4768524169922
6412,1704974719126.657768,12.4768524169922
6413,1704974719141.679590,12.4768524169922
6414,1704974719156.636715,12.4768524169922
6415,1704974719171.641942,12.4768524169922
6416,1704974719186.668110,12.4768524169922
6417,1704974719201.637275,12.4768524169922
6418,1704974719216.642435,12.4768524169922
6419,1704974719231.637644,12.4768524169922
6420,1704974719246.638444,12.4768524169922
6421,1704974719261.640377,12.4768524169922
6422,1704974719276.636248,12.4768524169922
6423,1704974719291.653124,12.4768524169922
6424,1704974719306.658048,12.4768524169922
6425,1704974719321.670617,12.4768524169922
6426,1704974719336.661284,12.4768524169922
6427,1704974719351.640328,12.4768524169922
6428,1704974719366.661262,12.4768524169922
6429,1704974719381.638830,12.4768524169922
6430,1704974719396.641995,12.4768524169922
6431,1704974719411.673262,12.4768524169922
6432,1704974719426.642097,12.4768524169922
6433,1704974719441.640684,12.4768524169922
6434,1704974719456.660742,12.4768524169922
6435,1704974719471.643182,12.4768524169922
6436,1704974719486.636364,12.4768524169922
6437,1704974719501.640662,12.4717884063721
6438,1704974719516.652315,12.4717884063721
6439,1704974719531.640222,12.4717884063721
6440,1704974719546.640177,12.4717884063721
6441,1704974719561.660288,12.4717884063721
6442,1704974719576.645382,12.4717884063721
6443,1704974719591.642350,12.4717884063721
6444,1704974719606.638008,12.4717884063721
6445,1704974719621.647302,12.4717884063721
6446,1704974719636.667737,12.4717884063721
6447,1704974719651.639688,12.4717884063721
6448,1704974719666.638604,12.4717884063721
6449,1704974719681.629822,12.4717884063721
6450,1704974719696.637488,12.4717884063721
6451,1704974719711.658222,12.4717884063721
6452,1704974719726.641115,12.4717884063721
6453,1704974719741.640888,12.4717884063721
6454,1704974719756.636915,12.4717884063721
6455,1704974719771.648844,12.4717884063721
6456,1704974719786.672644,12.4717884063721
6457,1704974719801.635137,12.4717884063721
6458,1704974719816.640710,12.4717884063721
6459,1704974719831.650750,12.4717884063721
6460,1704974719846.635848,12.4717884063721
6461,1704974719861.657968,12.4717884063721
6462,1704974719876.639644,12.4717884063721
6463,1704974719891.638297,12.4717884063721
6464,1704974719906.637937,12.4717884063721
6465,1704974719921.649297,12.4717884063721
6466,1704974719936.640884,12.4717884063721
6467,1704974719951.642088,12.4717884063721
6468,1704974719966.638644,12.4717884063721
6469,1704974719981.634577,12.4717884063721
6470,1704974719996.641368,12.4717884063721
6471,1704974720011.649115,12.4717884063721
6472,1704974720026.665315,12.4717884063721
6473,1704974720041.638697,12.4717884063721
6474,1704974720056.637262,12.4717884063721
6475,1704974720071.635537,12.4717884063721
6476,1704974720086.637284,12.4717884063721
6477,1704974720101.638297,12.4717884063721
6478,1704974720116.679048,12.4717884063721
6479,1704974720131.638155,12.4717884063721
6480,1704974720146.651084,12.4717884063721
6481,1704974720161.657764,12.4717884063721
6482,1704974720176.634857,12.4717884063721
6483,1704974720191.636270,12.4717884063721
6484,1704974720206.657577,12.4717884063721
6485,1704974720221.637515,12.4717884063721
6486,1704974720236.639355,12.4717884063721
6487,1704974720251.649137,12.4717884063721
6488,1704974720266.636617,12.4717884063721
6489,1704974720281.639248,12.4717884063721
6490,1704974720296.640155,12.4717884063721
6491,1704974720311.637817,12.4717884063721
6492,1704974720326.643888,12.4717884063721
6493,1704974720341.638582,12.4717884063721
6494,1704974720356.657728,12.4717884063721
6495,1704974720371.641275,12.4717884063721
6496,1704974720386.643630,12.4717884063721
6497,1704974720401.636284,12.4717884063721
6498,1704974720416.639124,12.4717884063721
6499,1704974720431.638008,12.4717884063721
6500,1704974720446.637830,12.4717884063721
6501,1704974720461.677235,12.4717884063721
6502,1704974720476.638284,12.4717884063721
6503,1704974720491.643528,12.4717884063721
6504,1704974720506.638782,12.4717884063721
6505,1704974720521.641275,12.4717884063721
6506,1704974720536.643457,12.4717884063721
6507,1704974720551.637524,12.4717884063721
6508,1704974720566.647195,12.4717884063721
6509,1704974720581.661662,12.4717884063721
6510,1704974720596.637822,12.4717884063721
6511,1704974720611.641208,12.4717884063721
6512,1704974720626.647408,12.4717884063721
6513,1704974720641.639617,12.4717884063721
6514,1704974720656.641115,12.4717884063721
6515,1704974720671.644297,12.4717884063721
6516,1704974720686.638982,12.4717884063721
6517,1704974720701.667030,12.4717884063721
6518,1704974720716.637457,12.4717884063721
6519,1704974720731.678088,12.4717884063721
6520,1704974720746.637888,12.4717884063721
6521,1704974720761.639710,12.4717884063721
6522,1704974720776.648164,12.4717884063721
6523,1704974720791.642910,12.4717884063721
6524,1704974720806.636364,12.4717884063721
6525,1704974720821.642524,12.4717884063721
6526,1704974720836.640537,12.4717884063721
6527,1704974720851.640062,12.4717884063721
6528,1704974720866.641902,12.4717884063721
6529,1704974720881.658217,12.4717884063721
6530,1704974720896.648195,12.4717884063721
6531,1704974720911.643230,12.4717884063721
6532,1704974720926.647155,12.4717884063721
6533,1704974720941.639204,12.4717884063721
6534,1704974720956.639435,12.4717884063721
6535,1704974720971.638435,12.4717884063721
6536,1704974720986.639635,12.4768524169922
6537,1704974721001.661124,12.4768524169922
6538,1704974721016.636590,12.4768524169922
6539,1704974721031.643244,12.4768524169922
6540,1704974721046.630657,12.4768524169922
6541,1704974721061.637742,12.4768524169922
6542,1704974721076.639075,12.4768524169922
6543,1704974721091.637435,12.4768524169922
6544,1704974721106.649777,12.4768524169922
6545,1704974721121.660457,12.4768524169922
6546,1704974721136.649857,12.4768524169922
6547,1704974721151.646564,12.4768524169922
6548,1704974721166.674648,12.4768524169922
6549,1704974721181.664195,12.4768524169922
6550,1704974721196.636897,12.4768524169922
6551,1704974721211.643950,12.4768524169922
6552,1704974721226.642542,12.4768524169922
6553,1704974721241.645230,12.4768524169922
6554,1704974721256.639235,12.481915473938
6555,1704974721271.638817,12.481915473938
6556,1704974721286.632924,12.481915473938
6557,1704974721301.657968,12.481915473938
6558,1704974721316.643270,12.481915473938
6559,1704974721331.642497,12.481915473938
6560,1704974721346.661488,12.481915473938
6561,1704974721361.637128,12.481915473938
6562,1704974721376.639102,12.481915473938
6563,1704974721391.639955,12.481915473938
6564,1704974721406.651244,12.481915473938
6565,1704974721421.641728,12.481915473938
6566,1704974721436.670746,12.481915473938
6567,1704974721451.661657,12.481915473938
6568,1704974721466.650368,12.481915473938
6569,1704974721481.656204,12.481915473938
6570,1704974721496.637657,12.481915473938
6571,1704974721511.633968,12.481915473938
6572,1704974721526.644844,12.4869794845581
6573,1704974721541.637137,12.4869794845581
6574,1704974721556.640444,12.4869794845581
6575,1704974721571.647368,12.4869794845581
6576,1704974721586.637804,12.4869794845581
6577,1704974721601.656097,12.4869794845581
6578,1704974721616.641524,12.4869794845581
6579,1704974721631.650164,12.4869794845581
6580,1704974721646.636417,12.4869794845581
6581,1704974721661.640230,12.4869794845581
6582,1704974721676.639555,12.4869794845581
6583,1704974721691.639550,12.4869794845581
6584,1704974721706.639528,12.4869794845581
6585,1704974721721.656644,12.4869794845581
6586,1704974721736.642817,12.4869794845581
6587,1704974721751.648995,12.4869794845581
6588,1704974721766.638315,12.4869794845581
6589,1704974721781.663008,12.4869794845581
6590,1704974721796.668102,12.4920425415039
6591,1704974721811.642235,12.4920425415039
6592,1704974721826.650208,12.4920425415039
6593,1704974721841.638710,12.4920425415039
6594,1704974721856.658035,12.4920425415039
6595,1704974721871.641235,12.4920425415039
6596,1704974721886.641550,12.4920425415039
6597,1704974721901.636742,12.4920425415039
6598,1704974721916.631030,12.4920425415039
6599,1704974721931.642004,12.497106552124
6600,1704974721946.638337,12.497106552124
6601,1704974721961.640390,12.497106552124
6602,1704974721976.661937,12.497106552124
6603,1704974721991.639497,12.497106552124
6604,1704974722006.638910,12.497106552124
6605,1704974722021.669795,12.497106552124
6606,1704974722036.637404,12.497106552124
6607,1704974722051.642942,12.497106552124
6608,1704974722066.661177,12.5021696090698
6609,1704974722081.641404,12.5021696090698
6610,1704974722096.669088,12.5021696090698
6611,1704974722111.680724,12.5021696090698
6612,1704974722126.645248,12.5021696090698
6613,1704974722141.641017,12.5021696090698
6614,1704974722156.636910,12.5021696090698
6615,1704974722171.647790,12.5021696090698
6616,1704974722186.639662,12.5021696090698
6617,1704974722201.638364,12.5122976303101
6618,1704974722216.644608,12.5122976303101
6619,1704974722231.673653,12.5122976303101
6620,1704974722246.637497,12.5122976303101
6621,1704974722261.641004,12.5122976303101
6622,1704974722276.658497,12.5122976303101
6623,1704974722291.643768,12.5122976303101
6624,1704974722306.641008,12.5122976303101
6625,1704974722321.635870,12.5122976303101
6626,1704974722336.649097,12.5173616409302
6627,1704974722351.643088,12.5173616409302
6628,1704974722366.638728,12.5173616409302
6629,1704974722381.631768,12.5173616409302
6630,1704974722396.655270,12.5173616409302
6631,1704974722411.666635,12.5173616409302
6632,1704974722426.642390,12.5173616409302
6633,1704974722441.648422,12.5173616409302
6634,1704974722456.637324,12.5173616409302
6635,1704974722471.638537,12.522424697876
6636,1704974722486.635582,12.522424697876
6637,1704974722501.637270,12.522424697876
6638,1704974722516.639755,12.522424697876
6639,1704974722531.660070,12.522424697876
6640,1704974722546.647675,12.522424697876
6641,1704974722561.639177,12.522424697876
6642,1704974722576.638315,12.522424697876
6643,1704974722591.641164,12.522424697876
6644,1704974722606.640808,12.5325517654419
6645,1704974722621.644217,12.5325517654419
6646,1704974722636.640830,12.5325517654419
6647,1704974722651.655955,12.5325517654419
6648,1704974722666.649102,12.5325517654419
6649,1704974722681.639777,12.5325517654419
6650,1704974722696.637422,12.5325517654419
6651,1704974722711.641124,12.5325517654419
6652,1704974722726.676177,12.5325517654419
6653,1704974722741.665159,12.537615776062
6654,1704974722756.637555,12.537615776062
6655,1704974722771.640582,12.537615776062
6656,1704974722786.653284,12.537615776062
6657,1704974722801.635217,12.537615776062
6658,1704974722816.637564,12.537615776062
6659,1704974722831.664977,12.537615776062
6660,1704974722846.637368,12.537615776062
6661,1704974722861.639742,12.537615776062
6662,1704974722876.629190,12.5477428436279
6663,1704974722891.639275,12.5477428436279
6664,1704974722906.639030,12.5477428436279
6665,1704974722921.636857,12.5477428436279
6666,1704974722936.637190,12.5477428436279
6667,1704974722951.665097,12.5477428436279
6668,1704974722966.637262,12.5477428436279
6669,1704974722981.639675,12.5477428436279
6670,1704974722996.658084,12.5477428436279
6671,1704974723011.638284,12.5578708648682
6672,1704974723026.644208,12.5578708648682
6673,1704974723041.635142,12.5578708648682
6674,1704974723056.677275,12.5578708648682
6675,1704974723071.638182,12.5578708648682
6676,1704974723086.654750,12.5578708648682
6677,1704974723101.667568,12.5578708648682
6678,1704974723116.639044,12.5578708648682
6679,1704974723131.642342,12.5578708648682
6680,1704974723146.646150,12.5679979324341
6681,1704974723161.636608,12.5679979324341
6682,1704974723176.655582,12.5679979324341
6683,1704974723191.643457,12.5679979324341
6684,1704974723206.648537,12.5679979324341
6685,1704974723221.637297,12.5679979324341
6686,1704974723236.640764,12.5679979324341
6687,1704974723251.661457,12.5679979324341
6688,1704974723266.654737,12.5679979324341
6689,1704974723281.636324,12.5831890106201
6690,1704974723296.637777,12.5831890106201
6691,1704974723311.640284,12.5831890106201
6692,1704974723326.657008,12.5831890106201
6693,1704974723341.637270,12.5831890106201
6694,1704974723356.642124,12.5831890106201
6695,1704974723371.657848,12.5831890106201
6696,1704974723386.684235,12.5831890106201
6697,1704974723401.667195,12.5831890106201
6698,1704974723416.640390,12.593316078186
6699,1704974723431.641884,12.593316078186
6700,1704974723446.637368,12.593316078186
6701,1704974723461.642004,12.593316078186
6702,1704974723476.659862,12.593316078186
6703,1704974723491.639302,12.593316078186
6704,1704974723506.646928,12.593316078186
6705,1704974723521.664235,12.593316078186
6706,1704974723536.638462,12.593316078186
6707,1704974723551.639257,12.6085071563721
6708,1704974723566.641875,12.6085071563721
6709,1704974723581.643448,12.6085071563721
6710,1704974723596.639857,12.6085071563721
6711,1704974723611.640302,12.6085071563721
6712,1704974723626.666217,12.6085071563721
6713,1704974723641.630902,12.6085071563721
6714,1704974723656.638902,12.6085071563721
6715,1704974723671.636622,12.6085071563721
6716,1704974723686.644177,12.6236982345581
6717,1704974723701.638244,12.6236982345581
6718,1704974723716.659977,12.6236982345581
6719,1704974723731.671208,12.6236982345581
6720,1704974723746.641862,12.6236982345581
6721,1704974723761.639964,12.6236982345581
6722,1704974723776.638555,12.6236982345581
6723,1704974723791.635977,12.6236982345581
6724,1704974723806.657297,12.6236982345581
6725,1704974723821.636390,12.6439523696899
6726,1704974723836.641075,12.6439523696899
6727,1704974723851.662150,12.6439523696899
6728,1704974723866.666168,12.6439523696899
6729,1704974723881.672430,12.6439523696899
6730,1704974723896.637008,12.6439523696899
6731,1704974723911.642435,12.6439523696899
6732,1704974723926.673244,12.6439523696899
6733,1704974723941.639377,12.6439523696899
6734,1704974723956.640257,12.659143447876
6735,1704974723971.637777,12.659143447876
6736,1704974723986.642382,12.659143447876
6737,1704974724001.641742,12.659143447876
6738,1704974724016.635222,12.659143447876
6739,1704974724031.656119,12.659143447876
6740,1704974724046.639088,12.659143447876
6741,1704974724061.633657,12.659143447876
6742,1704974724076.636417,12.659143447876
6743,1704974724091.636524,12.6793975830078
6744,1704974724106.642964,12.6793975830078
6745,1704974724121.646697,12.6793975830078
6746,1704974724136.636608,12.6793975830078
6747,1704974724151.660950,12.6793975830078
6748,1704974724166.637857,12.6793975830078
6749,1704974724181.638177,12.6793975830078
6750,1704974724196.656395,12.6793975830078
6751,1704974724211.638750,12.6793975830078
6752,1704974724226.640457,12.7047166824341
6753,1704974724241.642182,12.7047166824341
6754,1704974724256.647324,12.7047166824341
6755,1704974724271.639688,12.7047166824341
6756,1704974724286.639017,12.7047166824341
6757,1704974724301.660195,12.7047166824341
6758,1704974724316.637448,12.7047166824341
6759,1704974724331.642608,12.7047166824341
6760,1704974724346.650835,12.7047166824341
6761,1704974724361.664542,12.7249708175659
6762,1704974724376.639630,12.7249708175659
6763,1704974724391.640204,12.7249708175659
6764,1704974724406.659768,12.7249708175659
6765,1704974724421.639657,12.7249708175659
6766,1704974724436.641568,12.7249708175659
6767,1704974724451.637790,12.7249708175659
6768,1704974724466.647128,12.7249708175659
6769,1704974724481.639808,12.7249708175659
6770,1704974724496.637235,12.755352973938
6771,1704974724511.647177,12.755352973938
6772,1704974724526.647968,12.755352973938
6773,1704974724541.644777,12.755352973938
6774,1704974724556.647675,12.755352973938
6775,1704974724571.640728,12.755352973938
6776,1704974724586.643702,12.755352973938
6777,1704974724601.663222,12.755352973938
6778,1704974724616.639702,12.755352973938
6779,1704974724631.641124,12.7806711196899
6780,1704974724646.637190,12.7806711196899
6781,1704974724661.638662,12.7806711196899
6782,1704974724676.653937,12.7806711196899
6783,1704974724691.638350,12.7806711196899
6784,1704974724706.664262,12.7806711196899
6785,1704974724721.635670,12.7806711196899
6786,1704974724736.640484,12.7806711196899
6787,1704974724751.653390,12.7806711196899
6788,1704974724766.636848,12.811053276062
6789,1704974724781.660595,12.811053276062
6790,1704974724796.641764,12.811053276062
6791,1704974724811.639822,12.811053276062
6792,1704974724826.654782,12.811053276062
6793,1704974724841.635835,12.811053276062
6794,1704974724856.658737,12.811053276062
6795,1704974724871.643644,12.811053276062
6796,1704974724886.637022,12.811053276062
6797,1704974724901.658724,12.836371421814
6798,1704974724916.642048,12.836371421814
6799,1704974724931.646657,12.836371421814
6800,1704974724946.637382,12.836371421814
6801,1704974724961.638097,12.836371421814
6802,1704974724976.639915,12.836371421814
6803,1704974724991.664230,12.836371421814
6804,1704974725006.647884,12.836371421814
6805,1704974725021.639848,12.836371421814
6806,1704974725036.640110,12.866753578186
6807,1704974725051.639622,12.866753578186
6808,1704974725066.637875,12.866753578186
6809,1704974725081.640795,12.866753578186
6810,1704974725096.639422,12.866753578186
6811,1704974725111.641377,12.866753578186
6812,1704974725126.666928,12.866753578186
6813,1704974725141.638790,12.866753578186
6814,1704974725156.650875,12.866753578186
6815,1704974725171.648862,12.9021987915039
6816,1704974725186.636768,12.9021987915039
6817,1704974725201.658235,12.9021987915039
6818,1704974725216.639110,12.9021987915039
6819,1704974725231.639164,12.9021987915039
6820,1704974725246.638937,12.9021987915039
6821,1704974725261.640257,12.9021987915039
6822,1704974725276.647030,12.9021987915039
6823,1704974725291.637337,12.9021987915039
6824,1704974725306.636248,12.932580947876
6825,1704974725321.660897,12.932580947876
6826,1704974725336.641502,12.932580947876
6827,1704974725351.636888,12.932580947876
6828,1704974725366.664608,12.932580947876
6829,1704974725381.639035,12.932580947876
6830,1704974725396.647515,12.932580947876
6831,1704974725411.643150,12.932580947876
6832,1704974725426.647764,12.932580947876
6833,1704974725441.634977,12.9680271148682
6834,1704974725456.682484,12.9680271148682
6835,1704974725471.640724,12.9680271148682
6836,1704974725486.643244,12.9680271148682
6837,1704974725501.641030,12.9680271148682
6838,1704974725516.637524,12.9680271148682
6839,1704974725531.661524,12.9680271148682
6840,1704974725546.636182,12.9680271148682
6841,1704974725561.639808,12.9680271148682
6842,1704974725576.636768,13.003472328186
6843,1704974725591.640670,13.003472328186
6844,1704974725606.643964,13.003472328186
6845,1704974725621.636124,13.003472328186
6846,1704974725636.666462,13.003472328186
6847,1704974725651.638710,13.003472328186
6848,1704974725666.631862,13.003472328186
6849,1704974725681.663764,13.003472328186
6850,1704974725696.639284,13.003472328186
6851,1704974725711.639817,13.0389175415039
6852,1704974725726.649644,13.0389175415039
6853,1704974725741.636324,13.0389175415039
6854,1704974725756.657942,13.0389175415039
6855,1704974725771.670897,13.0389175415039
6856,1704974725786.639715,13.0389175415039
6857,1704974725801.638502,13.0389175415039
6858,1704974725816.642422,13.0389175415039
6859,1704974725831.662102,13.0389175415039
6860,1704974725846.642790,13.0743637084961
6861,1704974725861.640710,13.0743637084961
6862,1704974725876.636590,13.0743637084961
6863,1704974725891.646635,13.0743637084961
6864,1704974725906.639964,13.0743637084961
6865,1704974725921.637928,13.0743637084961
6866,1704974725936.638177,13.0743637084961
6867,1704974725951.641737,13.0743637084961
