Sample,X(ms) [09.01.2024 15:03:56 846 UTC],"ExecutePWM_DB.tempAfterScaled"
21357,1704812697816.605777,53.4367752075195
21358,1704812697826.607510,53.4367752075195
21359,1704812697836.603861,53.4367752075195
21360,1704812697846.624088,53.4367752075195
21361,1704812697856.602568,53.4367752075195
21362,1704812697866.606803,53.4367752075195
21363,1704812697876.605035,53.4367752075195
21364,1704812697886.606848,53.4367752075195
21365,1704812697896.603381,53.4367752075195
21366,1704812697906.604497,53.4367752075195
21367,1704812697916.606270,53.4367752075195
21368,1704812697926.607123,53.4367752075195
21369,1704812697936.612821,53.4367752075195
21370,1704812697946.604643,53.4367752075195
21371,1704812697956.612488,53.431713104248
21372,1704812697966.659195,53.431713104248
21373,1704812697976.594203,53.431713104248
21374,1704812697986.591030,53.431713104248
21375,1704812697996.608310,53.431713104248
21376,1704812698006.592288,53.431713104248
21377,1704812698016.595168,53.431713104248
21378,1704812698026.595888,53.431713104248
21379,1704812698036.627603,53.431713104248
21380,1704812698046.595897,53.431713104248
21381,1704812698056.612475,53.431713104248
21382,1704812698066.598635,53.431713104248
21383,1704812698076.621923,53.431713104248
21384,1704812698086.620283,53.4266471862793
21385,1704812698096.596950,53.4266471862793
21386,1704812698106.612341,53.4266471862793
21387,1704812698116.594883,53.4266471862793
21388,1704812698126.600190,53.4266471862793
21389,1704812698136.598501,53.4266471862793
21390,1704812698146.600541,53.4266471862793
21391,1704812698156.601377,53.4266471862793
21392,1704812698166.596310,53.4266471862793
21393,1704812698176.603443,53.4266471862793
21394,1704812698186.599888,53.4266471862793
21395,1704812698196.598457,53.4266471862793
21396,1704812698206.595635,53.4266471862793
21397,1704812698216.594595,53.4266471862793
21398,1704812698226.601417,53.4266471862793
21399,1704812698236.595235,53.4266471862793
21400,1704812698246.616377,53.4266471862793
21401,1704812698256.598150,53.4266471862793
21402,1704812698266.605781,53.4266471862793
21403,1704812698276.624523,53.4266471862793
21404,1704812698286.598955,53.4266471862793
21405,1704812698296.599808,53.4266471862793
21406,1704812698306.595670,53.4266471862793
21407,1704812698316.590283,53.4266471862793
21408,1704812698326.598017,53.4266471862793
21409,1704812698336.590177,53.4266471862793
